pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Temn_nyla	scaffold102_size527548_arrow_np1212	300001	400000	0.0015843116592338	5539	127600	80539709	68821195
Temn_affi	scaffold102_size527548_arrow_np1212	300001	400000	0.0014522840291281	4555	3381	2328057	2019663
Temn_nigr	scaffold102_size527548_arrow_np1212	300001	400000	0.0058097036725044	4681	10690	1840025	1286989
Temn_nyla	scaffold102_size527548_arrow_np1212	400001	500000	0.001749204491436	5546	123488	70596663	81738597
Temn_unif	scaffold102_size527548_arrow_np1212	400001	500000	0.0036847215198693	4557	36119	9802369	13995041
Temn_nigr	scaffold102_size527548_arrow_np1212	400001	500000	0.005711105004438	3987	6505	1139009	2050276
Temn_affi	scaffold102_size527548_arrow_np1212	400001	500000	0.0011768766265323	3699	1855	1576206	2858094
Temn_affi	scaffold102_size527548_arrow_np1212	500001	600000	0.0029587943195014	1248	1837	620861	777679
Temn_nigr	scaffold102_size527548_arrow_np1212	500001	600000	0.0014990471980952	1375	719	479638	526235
Temn_unif	scaffold102_size527548_arrow_np1212	500001	600000	0.0038553104944466	1644	18414	4776269	2729229
Temn_nyla	scaffold102_size527548_arrow_np1212	500001	600000	0.0030605775942204	1544	27436	8964321	39080907
Temn_affi	scaffold103_size467993_arrow_np1212	1	100000	0.0016699235672685	3664	2785	1667741	1786099
Temn_nigr	scaffold103_size467993_arrow_np1212	1	100000	0.004572757737809	3538	3747	819418	1664690
Temn_nyla	scaffold103_size467993_arrow_np1212	1	100000	0.0002309200857248	3732	12586	54503704	64148984
Temn_unif	scaffold103_size467993_arrow_np1212	1	100000	0.0034967378709994	4152	33960	9711909	8823699
Temn_nyla	scaffold103_size467993_arrow_np1212	100001	200000	0.0001015755927008	3070	4632	45601506	43897134
Temn_unif	scaffold103_size467993_arrow_np1212	100001	200000	0.0033283604270402	2927	19664	5908014	8073226
Temn_nigr	scaffold103_size467993_arrow_np1212	100001	200000	0.0036680850114601	2069	2631	717268	1156472
Temn_affi	scaffold103_size467993_arrow_np1212	100001	200000	0.0008028428656548	2378	861	1072439	1532761
Temn_unif	scaffold103_size467993_arrow_np1212	200001	300000	0.0029333487307845	2686	17476	5957696	8186798
Temn_nyla	scaffold103_size467993_arrow_np1212	200001	300000	8.267754566797026e-05	2789	2417	29234056	61309628
Temn_nigr	scaffold103_size467993_arrow_np1212	200001	300000	0.0023538558948097	2117	1435	609638	1285981
Temn_affi	scaffold103_size467993_arrow_np1212	200001	300000	0.0014634381801586	2272	1334	911552	1724068
Temn_unif	scaffold103_size467993_arrow_np1212	300001	400000	0.0029049340947898	5160	25983	8944437	13936239
Temn_nyla	scaffold103_size467993_arrow_np1212	300001	400000	0.0007015877103742	4614	33252	47395357	99071579
Temn_affi	scaffold103_size467993_arrow_np1212	300001	400000	0.0012665968855	4228	2212	1746412	2517068
Temn_nigr	scaffold103_size467993_arrow_np1212	300001	400000	0.0028251728840257	4613	3379	1196033	1870393
Temn_affi	scaffold103_size467993_arrow_np1212	400001	500000	0.0	1256	0	720544	660836
Temn_nigr	scaffold103_size467993_arrow_np1212	400001	500000	0.0024553541479384	1375	1464	596248	397283
Temn_unif	scaffold103_size467993_arrow_np1212	400001	500000	0.0039927926412025	1511	11390	2852640	4560766
Temn_nyla	scaffold103_size467993_arrow_np1212	400001	500000	5.699905223164019e-05	1370	1209	21210879	26244837
Temn_nyla	scaffold104_size884375_arrow_np1212	1	100000	0.0	672	0	422372	28463716
Temn_unif	scaffold104_size884375_arrow_np1212	1	100000	0.0015046998260256	791	2151	1429521	3082987
Temn_nigr	scaffold104_size884375_arrow_np1212	1	100000	0.0014332577578165	783	232	161869	442889
Temn_affi	scaffold104_size884375_arrow_np1212	1	100000	0.0	258	0	258	840582
Temn_affi	scaffold104_size884375_arrow_np1212	100001	200000	0.0001967971267619	1137	56	284557	1592903
Temn_nigr	scaffold104_size884375_arrow_np1212	100001	200000	0.0019809789998217	1704	1100	555281	795046
Temn_unif	scaffold104_size884375_arrow_np1212	100001	200000	0.0027573553603845	2276	17809	6458725	3616977
Temn_nyla	scaffold104_size884375_arrow_np1212	100001	200000	0.0030423644069857	1986	37781	12418302	52079670
Temn_nyla	scaffold104_size884375_arrow_np1212	200001	300000	0.0	429	0	10716	19014444
Temn_unif	scaffold104_size884375_arrow_np1212	200001	300000	0.0007251388627833	710	1385	1909979	1062081
Temn_nigr	scaffold104_size884375_arrow_np1212	200001	300000	0.0	262	0	52440	345870
Temn_affi	scaffold104_size884375_arrow_np1212	200001	300000	NA	0	0	0	553800
Temn_nyla	scaffold104_size884375_arrow_np1212	300001	400000	0.0018473690713698	425	5816	3148261	12071867
Temn_unif	scaffold104_size884375_arrow_np1212	300001	400000	0.0025560962208027	429	2419	946365	1431283
Temn_nigr	scaffold104_size884375_arrow_np1212	300001	400000	0.0004986768441069	568	75	150398	168250
Temn_affi	scaffold104_size884375_arrow_np1212	300001	400000	0.0039243546804695	282	464	118236	324804
Temn_nigr	scaffold104_size884375_arrow_np1212	400001	500000	0.0024191096042736	836	533	220329	810789
Temn_affi	scaffold104_size884375_arrow_np1212	400001	500000	0.0	558	0	116580	1317060
Temn_unif	scaffold104_size884375_arrow_np1212	400001	500000	0.0018189937627489	1824	5560	3056635	4637233
Temn_nyla	scaffold104_size884375_arrow_np1212	400001	500000	0.0025682726314442	1123	39955	15557149	33693899
Temn_nyla	scaffold104_size884375_arrow_np1212	500001	600000	0.0004745888928254	2593	13488	28420387	44384345
Temn_unif	scaffold104_size884375_arrow_np1212	500001	600000	0.0012794711778527	2075	5919	4626130	6747232
Temn_nigr	scaffold104_size884375_arrow_np1212	500001	600000	0.0008383268618405	1887	372	443741	1080496
Temn_affi	scaffold104_size884375_arrow_np1212	500001	600000	0.0016705308075464	1240	1039	621958	1497302
Temn_affi	scaffold104_size884375_arrow_np1212	600001	700000	0.0009906282826243	1953	530	535014	2498406
Temn_nigr	scaffold104_size884375_arrow_np1212	600001	700000	0.004845123913099	2341	4358	899461	1282268
Temn_nyla	scaffold104_size884375_arrow_np1212	600001	700000	0.0012916637719913	2975	20396	15790487	88419157
Temn_unif	scaffold104_size884375_arrow_np1212	600001	700000	0.00177518144675	3319	15544	8756288	7523066
Temn_nyla	scaffold104_size884375_arrow_np1212	700001	800000	0.0005822419964138	3488	18055	31009443	81319389
Temn_unif	scaffold104_size884375_arrow_np1212	700001	800000	0.0005552359661833	3355	3965	7141108	10406604
Temn_affi	scaffold104_size884375_arrow_np1212	700001	800000	0.0023139186591458	2247	3114	1345769	1923991
Temn_nigr	scaffold104_size884375_arrow_np1212	700001	800000	0.0050788855102	3531	6240	1228616	1123096
Temn_nigr	scaffold104_size884375_arrow_np1212	800001	900000	0.0015984753871439	1372	567	354713	664063
Temn_nyla	scaffold104_size884375_arrow_np1212	800001	900000	0.0012692495146071	1494	5909	4655507	44006029
Temn_affi	scaffold104_size884375_arrow_np1212	800001	900000	0.000483849569608	655	62	128139	1288341
Temn_unif	scaffold104_size884375_arrow_np1212	800001	900000	0.0009090720045522	1804	3847	4231788	3369988
Temn_unif	scaffold105_size455302_arrow_np1212	1	100000	0.0033651537732437	2504	17269	5131712	6551414
Temn_affi	scaffold105_size455302_arrow_np1212	1	100000	0.0012781269592063	2065	1213	949045	1227935
Temn_nigr	scaffold105_size455302_arrow_np1212	1	100000	0.0049128637220012	2192	3004	611456	954295
Temn_nyla	scaffold105_size455302_arrow_np1212	1	100000	0.0003513954574077	1954	7837	22302508	52485128
Temn_unif	scaffold105_size455302_arrow_np1212	100001	200000	0.0041551950395064	4826	43908	10567013	9730901
Temn_nyla	scaffold105_size455302_arrow_np1212	100001	200000	0.0005847234611177	4427	26376	45108503	84825301
Temn_nigr	scaffold105_size455302_arrow_np1212	100001	200000	0.0038578371043845	3665	4586	1188749	1531540
Temn_affi	scaffold105_size455302_arrow_np1212	100001	200000	0.0023127889252431	3709	3335	1441982	2340238
Temn_nigr	scaffold105_size455302_arrow_np1212	200001	300000	0.0021799815816737	2141	1818	833952	451860
Temn_unif	scaffold105_size455302_arrow_np1212	200001	300000	0.0006222621109482	2140	4117	6616183	2978129
Temn_nyla	scaffold105_size455302_arrow_np1212	200001	300000	0.0005045193769535	2287	21723	43056820	18359612
Temn_affi	scaffold105_size455302_arrow_np1212	200001	300000	0.0015284347030482	2125	1734	1134494	653266
Temn_nyla	scaffold105_size455302_arrow_np1212	300001	400000	0.0008026062809291	3459	36639	45650029	67831031
Temn_unif	scaffold105_size455302_arrow_np1212	300001	400000	0.0022649797117086	3699	19077	8422592	9305118
Temn_nigr	scaffold105_size455302_arrow_np1212	300001	400000	0.0026988999059	2666	3023	1120086	1255749
Temn_affi	scaffold105_size455302_arrow_np1212	300001	400000	0.000748922877819	3311	1287	1718468	1584832
Temn_affi	scaffold105_size455302_arrow_np1212	400001	500000	0.0002038834430548	984	76	372762	726258
Temn_nigr	scaffold105_size455302_arrow_np1212	400001	500000	0.001228261817212	1124	479	389982	400467
Temn_unif	scaffold105_size455302_arrow_np1212	400001	500000	0.0015288715318756	1406	3990	2609768	3288306
Temn_nyla	scaffold105_size455302_arrow_np1212	400001	500000	0.0002029958529634	1120	2153	10606128	27149436
Temn_affi	scaffold106_size541494_arrow_np1212	1	100000	0.0087130824469521	567	1291	148168	1521812
Temn_nigr	scaffold106_size541494_arrow_np1212	1	100000	0.0006809962616889	1425	190	279003	922098
Temn_unif	scaffold106_size541494_arrow_np1212	1	100000	0.0023124401911959	1546	5773	2496497	6465729
Temn_nyla	scaffold106_size541494_arrow_np1212	1	100000	0.0010327297163967	1397	9276	8982021	48388215
Temn_affi	scaffold106_size541494_arrow_np1212	100001	200000	0.0036135286989093	705	984	272310	1071630
Temn_nigr	scaffold106_size541494_arrow_np1212	100001	200000	0.0022468030860344	1420	846	376535	590068
Temn_unif	scaffold106_size541494_arrow_np1212	100001	200000	0.0006855894662999	1703	2413	3519599	3692879
Temn_nyla	scaffold106_size541494_arrow_np1212	100001	200000	0.000933109836085	1296	16566	17753537	28415971
Temn_nyla	scaffold106_size541494_arrow_np1212	200001	300000	0.0026976901028494	853	192	71172	30476268
Temn_unif	scaffold106_size541494_arrow_np1212	200001	300000	0.0004506759515067	997	1083	2403057	2368983
Temn_nigr	scaffold106_size541494_arrow_np1212	200001	300000	0.0012161053652044	710	212	174327	465213
Temn_affi	scaffold106_size541494_arrow_np1212	200001	300000	0.0	545	0	3119	886081
Temn_affi	scaffold106_size541494_arrow_np1212	300001	400000	0.0025788889286865	429	288	111676	1011524
Temn_nigr	scaffold106_size541494_arrow_np1212	300001	400000	0.0013600365074262	1260	605	444841	362999
Temn_unif	scaffold106_size541494_arrow_np1212	300001	400000	0.000159608660814	1413	691	4329339	1698501
Temn_nyla	scaffold106_size541494_arrow_np1212	300001	400000	9.453390257460536e-05	1134	334	3533124	35053116
Temn_nyla	scaffold106_size541494_arrow_np1212	400001	500000	0.0065104768853934	2287	106143	16303414	56340542
Temn_unif	scaffold106_size541494_arrow_np1212	400001	500000	0.0008164702192725	1999	5993	7340133	4008113
Temn_nigr	scaffold106_size541494_arrow_np1212	400001	500000	0.0022897342832818	1978	2044	892680	628191
Temn_affi	scaffold106_size541494_arrow_np1212	400001	500000	0.0063652376118211	1147	3668	576255	1538325
Temn_affi	scaffold106_size541494_arrow_np1212	500001	600000	0.0009849618811996	564	127	128939	759481
Temn_nigr	scaffold106_size541494_arrow_np1212	500001	600000	0.0082877399721583	710	2048	247112	391867
Temn_unif	scaffold106_size541494_arrow_np1212	500001	600000	0.0010660594468517	1136	2677	2511117	2256737
Temn_nyla	scaffold106_size541494_arrow_np1212	500001	600000	0.0033908908216197	718	13475	3973882	26546762
Temn_nyla	scaffold107_size835678_arrow_np1212	1	100000	0.0005619575792272	1274	160	284719	56549597
Temn_unif	scaffold107_size835678_arrow_np1212	1	100000	0.0015716309245192	1551	5804	3692979	5185527
Temn_affi	scaffold107_size835678_arrow_np1212	1	100000	0.0008704683219434	1276	523	600826	1053554
Temn_nigr	scaffold107_size835678_arrow_np1212	1	100000	0.0026117161944189	1975	1909	730937	458944
Temn_affi	scaffold107_size835678_arrow_np1212	100001	200000	0.0009040616157642	854	285	315244	1671416
Temn_nigr	scaffold107_size835678_arrow_np1212	100001	200000	0.002166379443049	1999	1154	532686	896181
Temn_unif	scaffold107_size835678_arrow_np1212	100001	200000	0.002121449292813	1975	4757	2242335	8419407
Temn_nyla	scaffold107_size835678_arrow_np1212	100001	200000	0.0001091122917312	1831	1696	15543620	52705792
Temn_affi	scaffold107_size835678_arrow_np1212	200001	300000	0.0049597739265838	572	172	34679	1399741
Temn_unif	scaffold107_size835678_arrow_np1212	200001	300000	0.0014344125040842	1696	7731	5389663	2308391
Temn_nyla	scaffold107_size835678_arrow_np1212	200001	300000	0.0004152501768235	1397	364	876580	48401264
Temn_nigr	scaffold107_size835678_arrow_np1212	200001	300000	0.0008820089984738	1119	267	302718	728961
Temn_nyla	scaffold107_size835678_arrow_np1212	300001	400000	0.0012583181232202	1835	4244	3372756	53649132
Temn_unif	scaffold107_size835678_arrow_np1212	300001	400000	0.0005960951894344	2128	3850	6458700	2449108
Temn_nigr	scaffold107_size835678_arrow_np1212	300001	400000	0.0021994483545748	1554	925	420560	773248
Temn_affi	scaffold107_size835678_arrow_np1212	300001	400000	0.0003042403498764	982	80	262950	1396890
Temn_nigr	scaffold107_size835678_arrow_np1212	400001	500000	0.0015573036399833	1686	819	525909	734097
Temn_affi	scaffold107_size835678_arrow_np1212	400001	500000	0.0024322240018983	809	574	235998	1515882
Temn_unif	scaffold107_size835678_arrow_np1212	400001	500000	0.0001786509707893	1960	750	4198130	5203626
Temn_nyla	scaffold107_size835678_arrow_np1212	400001	500000	0.0003737845015208	1141	1404	3756175	56427641
Temn_nyla	scaffold107_size835678_arrow_np1212	500001	600000	0.0005160741932546	977	17	32941	60070487
Temn_unif	scaffold107_size835678_arrow_np1212	500001	600000	0.0054914138604046	2239	29737	5415181	3974017
Temn_nigr	scaffold107_size835678_arrow_np1212	500001	600000	0.0032795459222168	1091	765	233264	1025059
Temn_affi	scaffold107_size835678_arrow_np1212	500001	600000	0.0008132496752036	1122	323	397172	1352368
Temn_affi	scaffold107_size835678_arrow_np1212	600001	700000	0.0011107765208547	820	391	352006	729854
Temn_nyla	scaffold107_size835678_arrow_np1212	600001	700000	0.0002083503785552	1106	1067	5121181	32044871
Temn_unif	scaffold107_size835678_arrow_np1212	600001	700000	0.0019887055697043	1268	5388	2709300	3096682
Temn_nigr	scaffold107_size835678_arrow_np1212	600001	700000	0.0015256047327649	840	360	235972	542135
Temn_affi	scaffold107_size835678_arrow_np1212	700001	800000	0.0013467011138635	836	760	564342	762438
Temn_unif	scaffold107_size835678_arrow_np1212	700001	800000	0.0011554243234506	1401	4475	3873036	3247350
Temn_nigr	scaffold107_size835678_arrow_np1212	700001	800000	0.0023938232616684	959	639	266937	687324
Temn_nyla	scaffold107_size835678_arrow_np1212	700001	800000	0.0023173132489425	1264	30612	13210126	32369870
Temn_affi	scaffold107_size835678_arrow_np1212	800001	900000	NA	0	0	0	223080
Temn_nigr	scaffold107_size835678_arrow_np1212	800001	900000	0.005736231639846	286	817	142428	18018
Temn_unif	scaffold107_size835678_arrow_np1212	800001	900000	0.0008927242969796	286	12	13442	1183754
Temn_nyla	scaffold107_size835678_arrow_np1212	800001	900000	0.0093146006364977	283	120	12883	7650773
Temn_unif	scaffold108_size839051_arrow_np1212	1	100000	0.00371182459103	3072	27040	7284827	6256883
Temn_affi	scaffold108_size839051_arrow_np1212	1	100000	0.0066077851655316	2236	3529	534067	1989233
Temn_nigr	scaffold108_size839051_arrow_np1212	1	100000	0.0039957030983391	2084	2693	673974	1140861
Temn_nyla	scaffold108_size839051_arrow_np1212	1	100000	0.0025443546024527	2649	41775	16418702	70266358
Temn_affi	scaffold108_size839051_arrow_np1212	100001	200000	0.0006503842310759	3816	1225	1883502	1634298
Temn_nigr	scaffold108_size839051_arrow_np1212	100001	200000	0.0011835169563845	4073	1796	1517511	1012599
Temn_unif	scaffold108_size839051_arrow_np1212	100001	200000	0.0038779509491101	4068	37138	9576707	9302153
Temn_nyla	scaffold108_size839051_arrow_np1212	100001	200000	0.0017558212340661	4225	123656	70426304	50423656
Temn_affi	scaffold108_size839051_arrow_np1212	200001	300000	0.0006041528121747	2225	675	1117267	740693
Temn_nyla	scaffold108_size839051_arrow_np1212	200001	300000	0.0011764718749777	2374	43026	36572060	27256012
Temn_unif	scaffold108_size839051_arrow_np1212	200001	300000	0.0011706554601109	2379	8538	7293350	2677702
Temn_nigr	scaffold108_size839051_arrow_np1212	200001	300000	0.0034541127796447	2229	3620	1048026	288276
Temn_unif	scaffold108_size839051_arrow_np1212	300001	400000	0.0021193015976082	4919	20445	9647046	12178758
Temn_nyla	scaffold108_size839051_arrow_np1212	300001	400000	0.000552953144409	5057	33521	60621773	79092571
Temn_nigr	scaffold108_size839051_arrow_np1212	300001	400000	0.0024010866846066	4207	3081	1283169	1641885
Temn_affi	scaffold108_size839051_arrow_np1212	300001	400000	0.0022087538702562	4332	3691	1671078	2395842
Temn_nigr	scaffold108_size839051_arrow_np1212	400001	500000	0.0032822189677186	1671	1329	404909	924661
Temn_unif	scaffold108_size839051_arrow_np1212	400001	500000	0.0019074119509267	2368	9298	4874668	5046152
Temn_nyla	scaffold108_size839051_arrow_np1212	400001	500000	0.0005300646587898	2227	10137	19124082	44382438
Temn_affi	scaffold108_size839051_arrow_np1212	400001	500000	0.0025075482959557	1826	2004	799187	1049413
Temn_affi	scaffold108_size839051_arrow_np1212	500001	600000	0.0022720977835224	852	1009	444083	220477
Temn_nigr	scaffold108_size839051_arrow_np1212	500001	600000	0.0	845	0	372556	105416
Temn_unif	scaffold108_size839051_arrow_np1212	500001	600000	0.001686635966366	846	4305	2552418	1014054
Temn_nyla	scaffold108_size839051_arrow_np1212	500001	600000	0.000380511548991	709	4863	12780164	10050028
Temn_affi	scaffold108_size839051_arrow_np1212	600001	700000	0.0014369085607593	3948	1984	1380742	2271998
Temn_nigr	scaffold108_size839051_arrow_np1212	600001	700000	0.0021447492366146	3693	2714	1265416	1361747
Temn_unif	scaffold108_size839051_arrow_np1212	600001	700000	0.0020634035218982	3953	17297	8382752	11220286
Temn_nyla	scaffold108_size839051_arrow_np1212	600001	700000	0.0012277132502934	4126	59698	48625361	76860307
Temn_nyla	scaffold108_size839051_arrow_np1212	700001	800000	0.0020756676284406	4939	126921	61147073	75137383
Temn_unif	scaffold108_size839051_arrow_np1212	700001	800000	0.0026405983790366	4379	24282	9195643	12094353
Temn_nigr	scaffold108_size839051_arrow_np1212	700001	800000	0.003546880674971	3796	4668	1316086	1537160
Temn_affi	scaffold108_size839051_arrow_np1212	700001	800000	0.0011664191099717	4361	2103	1802954	2164126
Temn_affi	scaffold108_size839051_arrow_np1212	800001	900000	0.0	143	0	39468	295152
Temn_nigr	scaffold108_size839051_arrow_np1212	800001	900000	0.0	286	0	2288	238381
Temn_unif	scaffold108_size839051_arrow_np1212	800001	900000	0.0015056831530073	429	705	468226	1327568
Temn_nyla	scaffold108_size839051_arrow_np1212	800001	900000	0.0	286	0	286	11495198
Temn_nyla	scaffold109_size417248_arrow_np1212	1	100000	0.0002191328547715	988	840	3833291	39737005
Temn_unif	scaffold109_size417248_arrow_np1212	1	100000	0.0004320964626157	1284	1332	3082645	3723791
Temn_nigr	scaffold109_size417248_arrow_np1212	1	100000	0.0002520806347778	1050	65	257854	654332
Temn_affi	scaffold109_size417248_arrow_np1212	1	100000	0.0	143	0	90090	1178190
Temn_nyla	scaffold109_size417248_arrow_np1212	100001	200000	8.070211921179135e-05	1781	749	9281045	55297315
Temn_unif	scaffold109_size417248_arrow_np1212	100001	200000	0.0058134211638632	2063	27810	4783758	5304502
Temn_nigr	scaffold109_size417248_arrow_np1212	100001	200000	0.0005940716667977	1988	355	597571	754439
Temn_affi	scaffold109_size417248_arrow_np1212	100001	200000	0.00084991206679	1087	260	305914	1573886
Temn_nyla	scaffold109_size417248_arrow_np1212	200001	300000	0.0013809640824493	4344	59289	42933050	92627914
Temn_unif	scaffold109_size417248_arrow_np1212	200001	300000	0.0020926837746688	4424	21829	10431103	10745871
Temn_nigr	scaffold109_size417248_arrow_np1212	200001	300000	0.001747637546483	3342	1557	890917	1947182
Temn_affi	scaffold109_size417248_arrow_np1212	200001	300000	0.0009722152505699	2928	736	757034	3188986
Temn_nyla	scaffold109_size417248_arrow_np1212	300001	400000	0.0001871979723725	1982	3382	18066435	71083857
Temn_unif	scaffold109_size417248_arrow_np1212	300001	400000	9.338347656307304e-05	3179	522	5589854	8336968
Temn_nigr	scaffold109_size417248_arrow_np1212	300001	400000	0.0022235809574338	2651	2062	927333	939114
