pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	1	100000	0.0060776144072173	272	706	116164	7669292
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	1	100000	0.0009109084241284	415	308	338124	20728404
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	100001	200000	0.0275574112734864	424	3432	124540	1225940
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	100001	200000	0.0132649798343424	562	5144	387788	2718316
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	100001	200000	0.0141389983117613	426	5226	369616	3284624
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	100001	200000	0.0142986836132546	423	1008	70496	7762288
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	100001	200000	0.0075785555997499	423	4268	563168	20631424
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	100001	200000	0.0	142	0	5112	9209928
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	200001	300000	0.0427994413536093	1285	171490	4006828	14590292
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	200001	300000	0.0270377631035905	861	20964	775360	1950080
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	200001	300000	0.0420259865098508	1570	413414	9837104	32936272
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	200001	300000	0.0219743683591447	1287	62920	2863336	4511384
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	200001	300000	0.0138248389918104	1284	38948	2817248	3451264
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	200001	300000	0.0341729585037955	1142	93654	2740588	13066964
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	300001	400000	0.0287123750597325	1288	438142	15259692	21025108
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	300001	400000	0.0178969335701116	1143	88606	4950904	8458696
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	300001	400000	0.0474787582688783	1288	257178	5416696	10359304
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	300001	400000	0.0144795783688333	1144	32078	2215396	3102204
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	300001	400000	0.0200188371290343	1143	13688	683756	1628244
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	300001	400000	0.03803241941095	1288	92706	2437552	3818448
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	400001	500000	0.014502272031974	985	20668	1425156	8411484
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	400001	500000	0.0316642279919512	1386	410214	12955124	44097388
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	400001	500000	0.0609863053006215	1117	316254	5185656	15898968
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	400001	500000	0.0276070201935404	1401	142722	5169772	19635668
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	400001	500000	0.0118663157690828	1117	17152	1445436	6915708
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	400001	500000	0.0540814983895973	841	37814	699204	2936076
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	500001	600000	0.0430769856274521	286	8476	196764	1501876
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	500001	600000	0.0151309783367523	963	28176	1862140	2044732
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	500001	600000	0.0208347380486818	286	2472	118648	11472072
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	500001	600000	0.0212481436212856	984	25868	1217424	8634688
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	500001	600000	0.0244494298280167	984	78206	3198684	23459972
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	500001	600000	0.0421969623368632	286	26060	617580	3978740
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	600001	700000	0.0145483790187428	971	6042	415304	3168296
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	600001	700000	0.0106511545780934	830	10858	1019420	8677380
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	600001	700000	0.0152240017713484	1646	41254	2709800	5532480
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	600001	700000	0.0434438565517088	1373	62698	1443196	19341684
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	600001	700000	0.037777369797461	1523	151446	4008908	52232532
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	600001	700000	0.0656569318806688	970	86924	1323912	23128888
Temn_nigr	Temn_affi	scaffold101_size720146_arrow_np1212	700001	800000	0.0118207956153552	287	4210	356152	228648
Temn_unif	Temn_affi	scaffold101_size720146_arrow_np1212	700001	800000	0.0112816100195994	287	11328	1004112	578288
Temn_unif	Temn_nigr	scaffold101_size720146_arrow_np1212	700001	800000	0.0067122581398289	287	5520	822376	522664
Temn_nyla	Temn_affi	scaffold101_size720146_arrow_np1212	700001	800000	0.0071705965182919	287	9594	1337964	2652436
Temn_nyla	Temn_nigr	scaffold101_size720146_arrow_np1212	700001	800000	0.0142980522013229	287	14370	1005032	2386808
Temn_nyla	Temn_unif	scaffold101_size720146_arrow_np1212	700001	800000	0.0004572284721594	430	1416	3096920	6081000
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	1	100000	0.012573587408437	4384	97368	7743852	7764772
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	1	100000	0.0163752379950316	4527	338658	20681104	18427600
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	1	100000	0.0135949632108057	4663	745548	54840016	50983536
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	1	100000	0.0144244693826767	4234	127296	8825004	9420436
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	1	100000	0.0154804387037071	4373	60490	3907512	2835368
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	1	100000	0.0197087951945605	4491	475678	24135316	21874924
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	100001	200000	0.0081911246727317	1664	6958	849456	2592704
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	100001	200000	0.0046314110083994	1951	9870	2131100	5785868
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	100001	200000	0.0065974560687042	1952	11050	1674888	7639192
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	100001	200000	0.0089870573039768	1692	42054	4679396	15285132
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	100001	200000	0.0055585116261043	1980	55074	9908048	44113616
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	100001	200000	0.0114287020812273	1683	46986	4111228	19376452
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	200001	300000	0.0146065365567287	3374	405060	27731420	50899876
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	200001	300000	0.0117702926968276	3190	117138	9952004	19107388
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	200001	300000	0.0088866607183863	2769	101392	11409460	22778060
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	200001	300000	0.0116549692554767	3176	52542	4508120	7015432
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	200001	300000	0.00879296097578	2777	42308	4811576	8745544
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	200001	300000	0.0075774378844734	2754	13392	1767352	3242888
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	300001	400000	0.0148094542555447	5089	793848	53604136	65367320
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	300001	400000	0.0187119255614135	4654	409076	21861780	22105932
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	300001	400000	0.0158120472741136	4525	351708	22243040	29483680
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	300001	400000	0.0114289054881273	4533	106742	9339652	8095820
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	300001	400000	0.0124000603409262	4240	47676	3844820	3735820
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	300001	400000	0.011174970947778	4391	119088	10656672	9855648
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	400001	500000	0.0218513923856909	4418	910370	41661876	79678764
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	400001	500000	0.0287842444305149	3854	429266	14913228	29930052
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	400001	500000	0.0316328456752276	3568	534918	16910208	35846592
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	400001	500000	0.0206031815109577	3982	128394	6231756	11550924
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	400001	500000	0.0204063217574238	3696	142474	6981856	13938944
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	400001	500000	0.0223780528541024	3296	56274	2514696	5216904
Temn_nigr	Temn_affi	scaffold102_size527548_arrow_np1212	500001	600000	0.0055721973331919	1233	4204	754460	1684020
Temn_unif	Temn_affi	scaffold102_size527548_arrow_np1212	500001	600000	0.0225583494141212	1242	61490	2725820	3872420
Temn_unif	Temn_nigr	scaffold102_size527548_arrow_np1212	500001	600000	0.0115757490280724	1369	30204	2609248	2999256
Temn_nyla	Temn_affi	scaffold102_size527548_arrow_np1212	500001	600000	0.0206767777746604	1243	56010	2708836	13930204
Temn_nyla	Temn_nigr	scaffold102_size527548_arrow_np1212	500001	600000	0.0084462075753563	1244	13524	1601192	12541992
Temn_nyla	Temn_unif	scaffold102_size527548_arrow_np1212	500001	600000	0.0177025092208326	1395	114096	6445188	31824604
Temn_unif	Temn_nigr	scaffold103_size467993_arrow_np1212	1	100000	0.0148609104171131	3538	68782	4628384	9222400
Temn_nyla	Temn_nigr	scaffold103_size467993_arrow_np1212	1	100000	0.0179996382724186	3247	175554	9753196	25174868
Temn_nyla	Temn_unif	scaffold103_size467993_arrow_np1212	1	100000	0.0176822248885962	3715	700234	39601012	54910220
Temn_unif	Temn_affi	scaffold103_size467993_arrow_np1212	1	100000	0.0177280956278054	3399	114376	6451680	9843360
Temn_nigr	Temn_affi	scaffold103_size467993_arrow_np1212	1	100000	0.0162738410241507	2931	29792	1830668	4191412
Temn_nyla	Temn_affi	scaffold103_size467993_arrow_np1212	1	100000	0.0196624393197092	3127	295162	15011464	26080376
Temn_nigr	Temn_affi	scaffold103_size467993_arrow_np1212	100001	200000	0.0248788238648474	1661	35950	1445004	3097396
Temn_unif	Temn_nigr	scaffold103_size467993_arrow_np1212	100001	200000	0.00752537229626	1799	25196	3348140	7099380
Temn_unif	Temn_affi	scaffold103_size467993_arrow_np1212	100001	200000	0.0256908019157134	2251	119000	4632008	7659192
Temn_nyla	Temn_nigr	scaffold103_size467993_arrow_np1212	100001	200000	0.017425672136385	1804	150100	8613728	17732192
Temn_nyla	Temn_unif	scaffold103_size467993_arrow_np1212	100001	200000	0.0189668860914832	2657	512388	27014872	44274088
Temn_nyla	Temn_affi	scaffold103_size467993_arrow_np1212	100001	200000	0.0201287130924358	2258	223492	11103144	19892056
Temn_nyla	Temn_unif	scaffold103_size467993_arrow_np1212	200001	300000	0.0201672194509069	2239	303052	15026960	57094416
Temn_nyla	Temn_nigr	scaffold103_size467993_arrow_np1212	200001	300000	0.0219713399150792	1793	101028	4598172	22055380
Temn_unif	Temn_nigr	scaffold103_size467993_arrow_np1212	200001	300000	0.0085510983832908	2117	28092	3285192	7284320
Temn_unif	Temn_affi	scaffold103_size467993_arrow_np1212	200001	300000	0.0111447551551384	1986	29916	2684312	9750408
Temn_nigr	Temn_affi	scaffold103_size467993_arrow_np1212	200001	300000	0.0120349701514099	1543	10330	858332	3737108
Temn_nyla	Temn_affi	scaffold103_size467993_arrow_np1212	200001	300000	0.0167937570550458	1976	140562	8369896	22987224
Temn_nyla	Temn_unif	scaffold103_size467993_arrow_np1212	300001	400000	0.0119921093321914	4308	381332	31798576	84867728
Temn_nyla	Temn_nigr	scaffold103_size467993_arrow_np1212	300001	400000	0.0149950576143571	4028	196480	13102984	30012824
Temn_nyla	Temn_affi	scaffold103_size467993_arrow_np1212	300001	400000	0.0164054208583843	3656	243430	14838388	35886092
Temn_unif	Temn_nigr	scaffold103_size467993_arrow_np1212	300001	400000	0.0071659583290142	4612	41478	5788200	11309448
Temn_nigr	Temn_affi	scaffold103_size467993_arrow_np1212	300001	400000	0.0123527212264413	3808	31054	2513940	4919820
Temn_unif	Temn_affi	scaffold103_size467993_arrow_np1212	300001	400000	0.0101357690431324	4090	65902	6501924	13612956
Temn_nigr	Temn_affi	scaffold103_size467993_arrow_np1212	400001	500000	0.0081230254786692	1117	9678	1191428	1217132
Temn_unif	Temn_affi	scaffold103_size467993_arrow_np1212	400001	500000	0.0115263350631023	1256	30972	2687064	3830216
Temn_unif	Temn_nigr	scaffold103_size467993_arrow_np1212	400001	500000	0.0084936906358634	1258	18618	2191980	3347708
Temn_nyla	Temn_affi	scaffold103_size467993_arrow_np1212	400001	500000	0.024503803121145	1113	145562	5940384	10494496
Temn_nyla	Temn_nigr	scaffold103_size467993_arrow_np1212	400001	500000	0.0292994898574265	974	147766	5043296	8926352
Temn_nyla	Temn_unif	scaffold103_size467993_arrow_np1212	400001	500000	0.0256994241260278	1227	321206	12498568	25301656
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	1	100000	0.0062622309197651	258	64	10220	1455860
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	1	100000	0.0136903866405897	258	364	26588	3940452
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	1	100000	0.0206875608396495	639	9946	480772	2891212
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	1	100000	0.0422789961564549	258	748	17692	9986148
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	1	100000	0.0237274106773348	520	1376	57992	8445272
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	1	100000	0.0124142437112054	385	608	48976	22959856
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	100001	200000	0.0095352565734925	1857	93612	9817460	41557548
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	100001	200000	0.0085896410480137	1135	28352	3300720	19036240
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	100001	200000	0.0122871483029159	1699	32168	2618020	4911076
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	100001	200000	0.0051611610622577	1132	7522	1457424	7400336
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	100001	200000	0.0131625080348273	1137	7208	547616	2725904
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	100001	200000	0.0146079127997778	1431	48600	3326964	15659452
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	200001	300000	0.0002915809827813	429	76	260648	14893592
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	200001	300000	NA	0	0	0	965600
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	200001	300000	NA	0	0	0	2612800
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	200001	300000	0.002778220875206	262	836	300912	1919968
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	200001	300000	NA	0	0	0	6588800
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	200001	300000	0.024390243902439	123	36	1476	5599004
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	300001	400000	0.008567244839374	429	6506	759404	1017300
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	300001	400000	0.0118796741530735	282	12244	1030668	4240372
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	300001	400000	0.0217792327578367	425	20118	923724	3556660
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	300001	400000	0.024225227614249	286	54812	2262600	9860792
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	300001	400000	0.0272590906739771	143	8432	309328	1780912
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	300001	400000	0.0272376543209876	282	4236	155520	616960
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	400001	500000	0.0070906270773321	558	3584	505456	6258384
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	400001	500000	0.0191614696795772	1109	133274	6955312	32274960
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	400001	500000	0.0204202476822088	558	4828	236432	2263248
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	400001	500000	0.0124938585087372	824	11494	919972	4829292
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	400001	500000	0.0239290353823803	415	37356	1561116	15495524
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	400001	500000	0.0308580113484569	693	96562	3129236	11368908
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	500001	600000	0.019117121060864	1092	14324	749276	2945844
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	500001	600000	0.0231572126269422	976	46600	2012332	7986228
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	500001	600000	0.0122997052644513	1534	28828	2343796	6154980
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	500001	600000	0.0305574826325485	1239	180064	5892632	19321128
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	500001	600000	0.0234611425922137	1952	347748	14822296	43169352
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	500001	600000	0.0259992316611243	1886	119652	4602136	16829560
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	600001	700000	0.0129863904426817	1890	61226	4714628	25961804
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	600001	700000	0.0116862346220851	2818	135850	11624788	71382028
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	600001	700000	0.0190585395956759	2071	83138	4362244	7802548
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	600001	700000	0.0109797738715353	1550	35294	3214456	32875464
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	600001	700000	0.0134260214995856	1540	17950	1336956	12974564
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	600001	700000	0.0121954661229212	1024	6914	566932	4722108
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	700001	800000	0.0102317327407863	2807	102536	10021372	79452676
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	700001	800000	0.0126294698223746	3091	77882	6166688	26899808
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	700001	800000	0.0112111782733475	3232	53424	4765244	8347332
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	700001	800000	0.007257930776057	1817	45866	6319432	32582328
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	700001	800000	0.0199677116870759	1816	34582	1731896	3969224
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	700001	800000	0.0158459631923153	1816	67872	4283236	11143324
Temn_unif	Temn_affi	scaffold104_size884375_arrow_np1212	800001	900000	0.0214325155256215	655	12576	586772	6096108
Temn_unif	Temn_nigr	scaffold104_size884375_arrow_np1212	800001	900000	0.0077461911401096	1360	14712	1899256	3781192
Temn_nyla	Temn_nigr	scaffold104_size884375_arrow_np1212	800001	900000	0.0370321582402877	1350	35422	956520	13368088
Temn_nyla	Temn_unif	scaffold104_size884375_arrow_np1212	800001	900000	0.0259347815412044	1482	54928	2117928	36642776
Temn_nigr	Temn_affi	scaffold104_size884375_arrow_np1212	800001	900000	0.0308990892421464	654	8156	263956	2205804
Temn_nyla	Temn_affi	scaffold104_size884375_arrow_np1212	800001	900000	0.0358838108709087	634	22528	627804	16224676
Temn_nyla	Temn_affi	scaffold105_size455302_arrow_np1212	1	100000	0.0214416937567725	1519	128618	5998500	19901980
Temn_nigr	Temn_affi	scaffold105_size455302_arrow_np1212	1	100000	0.0149260520734418	1783	21000	1406936	2388824
Temn_unif	Temn_affi	scaffold105_size455302_arrow_np1212	1	100000	0.0216676677698431	1927	66230	3056628	7214252
Temn_unif	Temn_nigr	scaffold105_size455302_arrow_np1212	1	100000	0.016944024873908	2048	46038	2717064	6013184
Temn_nyla	Temn_nigr	scaffold105_size455302_arrow_np1212	1	100000	0.0162744202036863	1509	75930	4665604	17349804
Temn_nyla	Temn_unif	scaffold105_size455302_arrow_np1212	1	100000	0.0202892609825396	1810	302120	14890636	44680468
Temn_unif	Temn_nigr	scaffold105_size455302_arrow_np1212	100001	200000	0.010235369377716	3665	63104	6165288	9002384
Temn_nyla	Temn_affi	scaffold105_size455302_arrow_np1212	100001	200000	0.0134760990384636	3418	172168	12775804	32222916
Temn_nyla	Temn_nigr	scaffold105_size455302_arrow_np1212	100001	200000	0.0162327039030782	3389	197056	12139444	26109468
Temn_nyla	Temn_unif	scaffold105_size455302_arrow_np1212	100001	200000	0.0163642973555549	4419	572206	34966732	68530324
Temn_unif	Temn_affi	scaffold105_size455302_arrow_np1212	100001	200000	0.0100088161688411	3691	64166	6410948	11433372
Temn_nigr	Temn_affi	scaffold105_size455302_arrow_np1212	100001	200000	0.0105997516870919	3254	25100	2367980	4226660
Temn_unif	Temn_affi	scaffold105_size455302_arrow_np1212	200001	300000	0.0063671621052694	1982	34240	5377592	3056968
Temn_unif	Temn_nigr	scaffold105_size455302_arrow_np1212	200001	300000	0.0050817941679004	1989	23532	4630648	2538728
Temn_nyla	Temn_affi	scaffold105_size455302_arrow_np1212	200001	300000	0.0131536660024307	2120	164204	12483516	8786244
Temn_nyla	Temn_nigr	scaffold105_size455302_arrow_np1212	200001	300000	0.0116920913579599	2136	123126	10530708	7548588
Temn_nyla	Temn_unif	scaffold105_size455302_arrow_np1212	200001	300000	0.0133152560142184	2135	408454	30675640	18244808
Temn_nigr	Temn_affi	scaffold105_size455302_arrow_np1212	200001	300000	0.0071367954169033	2119	13220	1852372	1264748
Temn_nigr	Temn_affi	scaffold105_size455302_arrow_np1212	300001	400000	0.0068116791444494	2650	18084	2654852	3104748
Temn_unif	Temn_affi	scaffold105_size455302_arrow_np1212	300001	400000	0.0079408332968296	3178	55834	7031252	8553548
Temn_unif	Temn_nigr	scaffold105_size455302_arrow_np1212	300001	400000	0.0083650228603242	2532	49582	5927300	7319780
Temn_nyla	Temn_affi	scaffold105_size455302_arrow_np1212	300001	400000	0.0093304811537718	2921	130540	13990704	25310096
Temn_nyla	Temn_unif	scaffold105_size455302_arrow_np1212	300001	400000	0.0093728956857112	2923	298928	31892812	58499028
Temn_nyla	Temn_nigr	scaffold105_size455302_arrow_np1212	300001	400000	0.0110548404207955	2402	127628	11544988	21860692
Temn_nigr	Temn_affi	scaffold105_size455302_arrow_np1212	400001	500000	0.0059676458398093	836	3686	617664	1298576
Temn_unif	Temn_affi	scaffold105_size455302_arrow_np1212	400001	500000	0.007058826401451	981	11566	1638516	3546604
Temn_unif	Temn_nigr	scaffold105_size455302_arrow_np1212	400001	500000	0.0026266384379742	1124	4908	1868548	2538804
Temn_nyla	Temn_affi	scaffold105_size455302_arrow_np1212	400001	500000	0.0167806923313296	838	52862	3150168	9925352
Temn_nyla	Temn_nigr	scaffold105_size455302_arrow_np1212	400001	500000	0.0117411985716679	837	24950	2124996	8989196
