pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Tetr_immi	VBVO01000004.1	100001	200000	0.0028251020654252	3823	656	232204	398756
Tetr_caes	VBVO01000004.1	200001	300000	0.0043088251141092	2131	355352	82470741	207304770
Tetr_impu	VBVO01000004.1	200001	300000	0.0025329857737333	2126	16632	6566164	12423177
Tetr_immi	VBVO01000004.1	200001	300000	0.0006929013451843	1402	29	41853	213867
Tetr_caes	VBVO01000005.1	1	100000	0.0037706823846928	6204	981629	260331924	583294200
Tetr_impu	VBVO01000005.1	1	100000	0.0023589856329731	5916	44166	18722454	36561390
Tetr_immi	VBVO01000005.1	1	100000	0.0029073346275865	3655	614	211190	533290
Tetr_caes	VBVO01000005.1	100001	200000	0.0025975982818793	4553	467501	179974326	439147167
Tetr_impu	VBVO01000005.1	100001	200000	0.0030323265086719	4541	36329	11980570	28591213
Tetr_immi	VBVO01000005.1	100001	200000	0.0024124117477812	2829	327	135549	410811
Tetr_caes	VBVO01000005.1	200001	300000	0.0071437884048169	975	430293	60233167	72348308
Tetr_impu	VBVO01000005.1	200001	300000	0.005559676279815	972	20208	3634744	5053481
Tetr_immi	VBVO01000005.1	200001	300000	0.0032879467739439	840	170	51704	65296
Tetr_caes	VBVO01000006.1	1	100000	0.003233614930156	5670	907213	280556906	509900647
Tetr_impu	VBVO01000006.1	1	100000	0.0019507602496933	5542	39600	20299778	31499865
Tetr_immi	VBVO01000006.1	1	100000	0.0025955812322731	4102	496	191094	506466
Tetr_caes	VBVO01000006.1	100001	200000	0.0020258352096526	4975	322925	159403390	517102085
Tetr_impu	VBVO01000006.1	100001	200000	0.0021781817463093	4936	25347	11636770	32695455
Tetr_immi	VBVO01000006.1	100001	200000	0.0013675066655199	3372	159	116270	480730
Tetr_caes	VBVO01000006.1	200001	300000	8.189047713595983e-05	429	2805	34253067	24082782
Tetr_impu	VBVO01000006.1	200001	300000	8.673395486885392e-06	429	20	2305902	1516917
Tetr_immi	VBVO01000006.1	200001	300000	0.0	421	0	30369	21111
Tetr_caes	VBVO01000007.1	1	100000	0.0024897516453643	5295	672302	270027736	449991659
Tetr_impu	VBVO01000007.1	1	100000	0.0027997499252493	4866	52118	18615234	28568511
Tetr_immi	VBVO01000007.1	1	100000	0.0014551993252324	3269	314	215778	419622
Tetr_caes	VBVO01000007.1	100001	200000	0.0026461734421102	6491	862789	326051568	556601103
Tetr_impu	VBVO01000007.1	100001	200000	0.0029250575583892	6491	65047	22237853	35603448
Tetr_immi	VBVO01000007.1	100001	200000	0.0019971111897181	4445	542	271392	507528
Tetr_caes	VBVO01000008.1	1	100000	0.0032010192506956	4766	618374	193180344	454905102
Tetr_impu	VBVO01000008.1	1	100000	0.0018292378958216	4493	26640	14563442	27906384
Tetr_immi	VBVO01000008.1	1	100000	0.0022384187004778	3587	289	129109	442811
Tetr_caes	VBVO01000008.1	100001	200000	0.0048235643148333	3937	986057	204424972	350241527
Tetr_impu	VBVO01000008.1	100001	200000	0.0033966685274144	3935	55986	16482621	19865348
Tetr_immi	VBVO01000008.1	100001	200000	0.0055036280900258	2506	895	162620	326860
Tetr_caes	VBVO01000009.1	1	100000	0.0028096841317056	4544	495254	176266789	441630875
Tetr_impu	VBVO01000009.1	1	100000	0.0016826388074719	4267	18916	11241866	29249718
Tetr_immi	VBVO01000009.1	1	100000	0.0020843800496992	3563	307	147286	397994
Tetr_caes	VBVO01000009.1	100001	200000	0.0005980556829112	4192	138627	231796142	357681493
Tetr_impu	VBVO01000009.1	100001	200000	0.0009643964417874	4318	14714	15257211	23371974
Tetr_immi	VBVO01000009.1	100001	200000	0.0008277475929971	2768	133	160677	359523
Tetr_caes	VBVO01000010.1	1	100000	0.0030001055778331	3623	445649	148544439	363560007
Tetr_impu	VBVO01000010.1	1	100000	0.0034888099667399	3766	38680	11086875	22471951
Tetr_immi	VBVO01000010.1	1	100000	0.0027615278733654	2354	321	116240	335680
Tetr_caes	VBVO01000010.1	100001	200000	0.0036184911347856	4442	539335	149049695	473879266
Tetr_impu	VBVO01000010.1	100001	200000	0.0025427957217548	4294	28743	11303700	29517591
Tetr_immi	VBVO01000010.1	100001	200000	0.0032190032190032	2703	377	117117	432603
Tetr_caes	VBVO01000011.1	1	100000	0.0025298622467552	5816	715837	282954932	508046545
Tetr_impu	VBVO01000011.1	1	100000	0.0019968096879063	5531	42869	21468746	30366541
Tetr_immi	VBVO01000011.1	1	100000	0.0017663279276499	3773	458	259295	438745
Tetr_caes	VBVO01000011.1	100001	200000	0.0033905945314328	4152	682070	201165310	363427802
Tetr_impu	VBVO01000011.1	100001	200000	0.0033901599914256	4141	47889	14125882	22872590
Tetr_immi	VBVO01000011.1	100001	200000	0.0024450534687516	3114	364	148872	349368
Tetr_caes	VBVO01000012.1	1	100000	0.0016838985155286	7350	657234	390304994	609155356
Tetr_impu	VBVO01000012.1	1	100000	0.0011348361102487	7344	30649	27007424	38488426
Tetr_immi	VBVO01000012.1	1	100000	0.0009596677150536	6178	256	266759	615241
Tetr_caes	VBVO01000012.1	100001	200000	0.0035392655534396	3547	796475	225039627	257284980
Tetr_impu	VBVO01000012.1	100001	200000	0.0033703121328278	3402	53540	15885769	15721548
Tetr_immi	VBVO01000012.1	100001	200000	0.003411942400154	2701	567	166181	259459
Tetr_caes	VBVO01000013.1	1	100000	0.0012843115822638	5241	411462	320375527	392300894
Tetr_impu	VBVO01000013.1	1	100000	0.0018921581082134	5082	41347	21851768	24850783
Tetr_immi	VBVO01000013.1	1	100000	0.0023528677804168	4096	528	224407	404513
Tetr_caes	VBVO01000013.1	100001	200000	0.0024296527537223	3539	380737	156704286	324532473
Tetr_impu	VBVO01000013.1	100001	200000	0.0013695292763461	3396	18292	13356414	18179615
Tetr_immi	VBVO01000013.1	100001	200000	0.0029351309921962	2414	337	114816	309864
Tetr_caes	VBVO01000014.1	1	100000	0.0023618241575903	2690	284453	120437840	245351050
Tetr_impu	VBVO01000014.1	1	100000	0.0027883316473022	2547	25019	8972749	14997841
Tetr_immi	VBVO01000014.1	1	100000	0.0002119517221077	1962	18	84925	237875
Tetr_caes	VBVO01000014.1	100001	200000	0.003600677227712	2679	460619	127925657	236367442
Tetr_impu	VBVO01000014.1	100001	200000	0.003191336342701	2678	30130	9441186	14431383
Tetr_immi	VBVO01000014.1	100001	200000	0.0044801745569008	1704	501	111826	209654
Tetr_caes	VBVO01000015.1	1	100000	0.002271348241265	5371	295288	130005604	600348347
Tetr_impu	VBVO01000015.1	1	100000	0.0021341960444203	5371	23407	10967596	36893385
Tetr_immi	VBVO01000015.1	1	100000	0.0020717734380629	2536	230	111016	533504
Tetr_caes	VBVO01000015.1	100001	200000	0.002173481880235	3128	227041	104459578	357875822
Tetr_impu	VBVO01000015.1	100001	200000	0.0027130979470528	3400	22904	8442010	21855390
Tetr_immi	VBVO01000015.1	100001	200000	0.0021705691334814	2117	127	58510	349490
Tetr_caes	VBVO01000016.1	1	100000	0.0024438198457983	4699	495120	202600859	436373860
Tetr_impu	VBVO01000016.1	1	100000	0.0035676308508792	4685	55053	15431249	26441540
Tetr_immi	VBVO01000016.1	1	100000	0.0042081558609943	3526	740	175849	388031
Tetr_caes	VBVO01000016.1	100001	200000	0.0029860160646725	4429	782999	262221965	340037884
Tetr_impu	VBVO01000016.1	100001	200000	0.0023014356447048	4143	42056	18273811	21193008
Tetr_immi	VBVO01000016.1	100001	200000	0.0015241637469504	3140	318	208639	322841
Tetr_caes	VBVO01000017.1	1	100000	0.0036282989739892	8466	1708884	470987648	680227498
Tetr_impu	VBVO01000017.1	1	100000	0.0033653688034362	8303	109079	32412198	43028328
Tetr_immi	VBVO01000017.1	1	100000	0.0041015070409204	5847	1560	380348	635572
Tetr_caes	VBVO01000017.1	100001	200000	0.0032624922259404	6828	1139718	349339683	579138585
Tetr_impu	VBVO01000017.1	100001	200000	0.0029437546886014	6541	71022	24126331	36717977
Tetr_immi	VBVO01000017.1	100001	200000	0.0036617231002108	4800	1016	277465	541895
Tetr_caes	VBVO01000018.1	1	100000	0.0020401524411508	5272	499590	244878760	491458355
Tetr_impu	VBVO01000018.1	1	100000	0.0032774716772304	5412	58319	17793899	30459166
Tetr_immi	VBVO01000018.1	1	100000	0.0024717323256396	3553	503	203501	446299
Tetr_caes	VBVO01000018.1	100001	200000	0.0063882240813997	2431	582834	91235685	239334126
Tetr_impu	VBVO01000018.1	100001	200000	0.0048886042390069	2288	29112	5955074	15707567
Tetr_immi	VBVO01000018.1	100001	200000	0.0063873703001227	1431	458	71704	220016
Tetr_caes	VBVO01000019.1	1	100000	0.0020342692702936	2635	152466	74948780	283361155
Tetr_impu	VBVO01000019.1	1	100000	0.0003589299253733	2635	2215	6171121	17309364
Tetr_immi	VBVO01000019.1	1	100000	0.0022519624243984	1374	105	46626	269574
Tetr_caes	VBVO01000019.1	100001	200000	0.0038009786394868	3558	690686	181712676	321553005
Tetr_impu	VBVO01000019.1	100001	200000	0.0026582655572196	3555	35827	13477585	19502026
Tetr_immi	VBVO01000019.1	100001	200000	0.0019853917662682	2568	299	150600	293520
Tetr_caes	VBVO01000020.1	1	100000	0.0026105509491758	5511	842508	322731874	426659417
Tetr_impu	VBVO01000020.1	1	100000	0.0034814316673974	5365	81578	23432314	25676207
Tetr_immi	VBVO01000020.1	1	100000	0.0034659788663258	3955	985	284191	377129
Tetr_caes	VBVO01000020.1	100001	200000	0.0020956408393837	4442	341495	162954927	441072675
Tetr_impu	VBVO01000020.1	100001	200000	0.00427232919276	4441	49720	11637680	27944982
Tetr_immi	VBVO01000020.1	100001	200000	0.0035866069155951	3220	465	129649	403391
Tetr_caes	VBVO01000021.1	1	100000	0.0022950023670735	4567	418711	182444692	438580535
Tetr_impu	VBVO01000021.1	1	100000	0.0012586284174809	4565	16784	13335151	27361386
Tetr_immi	VBVO01000021.1	1	100000	0.0011366824699102	2958	158	139001	409039
Tetr_caes	VBVO01000021.1	100001	200000	0.0031986256101164	1973	200085	62553429	221918823
Tetr_impu	VBVO01000021.1	100001	200000	0.0019839772996565	2092	11545	5819119	12822693
Tetr_immi	VBVO01000021.1	100001	200000	0.0010880184741096	1671	49	45036	206004
Tetr_caes	VBVO01000022.1	1	100000	0.0024726491117598	3130	442223	178845837	246774693
Tetr_impu	VBVO01000022.1	1	100000	0.0031315636610626	3130	41301	13188619	14702811
Tetr_immi	VBVO01000022.1	1	100000	0.002381779043122	1830	343	144010	231590
Tetr_caes	VBVO01000022.1	100001	200000	0.0020382150804108	2826	250155	122732386	261549920
Tetr_impu	VBVO01000022.1	100001	200000	0.002418522071782	2826	22716	9392513	15789973
Tetr_immi	VBVO01000022.1	100001	200000	0.0024894350803905	1806	205	82348	256772
Tetr_caes	VBVO01000023.1	1	100000	0.0028271346769298	4436	868950	307360667	296123011
Tetr_impu	VBVO01000023.1	1	100000	0.0017613280132418	4434	37886	21509906	18037112
Tetr_immi	VBVO01000023.1	1	100000	0.0030396434395785	3707	712	234238	298322
Tetr_caes	VBVO01000023.1	100001	200000	0.0031094895692194	3434	360524	115943145	351015609
Tetr_impu	VBVO01000023.1	100001	200000	0.0037525270305262	3431	33534	8936378	21663996
Tetr_immi	VBVO01000023.1	100001	200000	0.0021816698949943	1980	214	98090	313990
Tetr_caes	VBVO01000024.1	1	100000	0.0023934853194227	4832	658437	275095483	381964709
Tetr_impu	VBVO01000024.1	1	100000	0.0026606416031264	4681	52617	19776057	23281895
Tetr_immi	VBVO01000024.1	1	100000	0.0030823853599943	3937	698	226448	353392
Tetr_caes	VBVO01000024.1	100001	200000	0.0045949297191373	1965	450158	97968419	169234246
Tetr_impu	VBVO01000024.1	100001	200000	0.0044197644340161	1848	25889	5857552	11652563
Tetr_immi	VBVO01000024.1	100001	200000	0.0046053939434099	1682	278	60364	175436
Tetr_caes	VBVO01000025.1	1	100000	0.0019359079165515	4818	450277	232592158	422564300
Tetr_impu	VBVO01000025.1	1	100000	0.0020507155473022	4814	34254	16703438	26229760
Tetr_immi	VBVO01000025.1	1	100000	0.0023133143431436	3542	389	168157	410003
Tetr_caes	VBVO01000025.1	100001	200000	0.001004262568768	3136	138406	137818539	288753858
Tetr_impu	VBVO01000025.1	100001	200000	0.0017660755248069	3137	18838	10666588	17287219
Tetr_immi	VBVO01000025.1	100001	200000	0.0006449446937837	2145	73	113188	263252
Tetr_caes	VBVO01000026.1	1	100000	0.0042722044591847	5826	1197568	280316172	511909134
Tetr_impu	VBVO01000026.1	1	100000	0.004332080477326	5540	82168	18967330	32948156
Tetr_immi	VBVO01000026.1	1	100000	0.0035356837499371	3920	703	198830	500290
Tetr_caes	VBVO01000026.1	100001	200000	0.0024792202659246	3095	263442	106260022	314601173
Tetr_impu	VBVO01000026.1	100001	200000	0.0022783065510619	3095	21483	9429372	18150173
Tetr_immi	VBVO01000026.1	100001	200000	0.0021762374992137	2134	173	79495	291905
Tetr_caes	VBVO01000027.1	1	100000	0.0026566060161259	5935	719618	270878706	536168529
Tetr_impu	VBVO01000027.1	1	100000	0.0028426442913406	5935	56030	19710521	33176264
Tetr_immi	VBVO01000027.1	1	100000	0.0036330948724671	3557	873	240291	471909
Tetr_caes	VBVO01000027.1	100001	200000	0.0023274085310807	3362	314158	134981889	322186233
Tetr_impu	VBVO01000027.1	100001	200000	0.0031679057147558	3361	32095	10131299	19827483
Tetr_immi	VBVO01000027.1	100001	200000	0.0028648450635432	2110	305	106463	296977
Tetr_caes	VBVO01000028.1	1	100000	0.0019196518077769	6098	605086	315206121	514006017
Tetr_impu	VBVO01000028.1	1	100000	0.0016893260113324	6096	38292	22667028	31672250
Tetr_immi	VBVO01000028.1	1	100000	0.001864669839425	4403	507	271898	459862
Tetr_caes	VBVO01000028.1	100001	200000	0.001652541871421	1718	81409	49262897	184352461
Tetr_impu	VBVO01000028.1	100001	200000	0.0018335718117465	1718	8733	4762835	10546263
Tetr_immi	VBVO01000028.1	100001	200000	0.0004199916001679	981	17	40477	165683
Tetr_caes	VBVO01000029.1	1	100000	0.0018951096888565	5000	498123	262846527	417058473
Tetr_impu	VBVO01000029.1	1	100000	0.0014761711558364	4568	24868	16846285	27708715
Tetr_immi	VBVO01000029.1	1	100000	0.0025187611426676	3837	486	192952	407048
Tetr_caes	VBVO01000029.1	100001	200000	0.0028867815484665	1959	305266	105746138	160640641
Tetr_impu	VBVO01000029.1	100001	200000	0.0042703743836066	1958	33270	7790886	9665763
Tetr_immi	VBVO01000029.1	100001	200000	0.0014740018570102	1248	127	86160	148920
Tetr_caes	VBVO01000030.1	1	100000	0.0028128383284692	6088	637447	226620561	601231767
Tetr_impu	VBVO01000030.1	1	100000	0.0017775795275369	6078	30103	16934826	37315342
Tetr_immi	VBVO01000030.1	1	100000	0.0034778731468063	3922	624	179420	551140
Tetr_caes	VBVO01000030.1	100001	200000	0.0020194320454615	2142	296813	146978454	144292848
Tetr_impu	VBVO01000030.1	100001	200000	0.0015245471526989	1999	16159	10599213	8488149
Tetr_immi	VBVO01000030.1	100001	200000	0.0028119347631134	1853	370	131582	125458
Tetr_caes	VBVO01000031.1	1	100000	0.0025413420657687	5909	739820	291113900	512397829
Tetr_impu	VBVO01000031.1	1	100000	0.0026584137138855	5896	57579	21659157	30995942
Tetr_immi	VBVO01000031.1	1	100000	0.000892068275235	4098	209	234287	474793
Tetr_caes	VBVO01000031.1	100001	200000	0.0019456056151605	2139	195898	100687415	190175944
Tetr_impu	VBVO01000031.1	100001	200000	0.0019955896544622	2137	14254	7142751	11917878
Tetr_immi	VBVO01000031.1	100001	200000	0.0003760694474913	1415	24	63818	192862
Tetr_caes	VBVO01000032.1	1	100000	0.0020790605471684	5686	647378	311380061	461807905
Tetr_impu	VBVO01000032.1	1	100000	0.0023803686328384	5683	51894	21800825	28867121
Tetr_immi	VBVO01000032.1	1	100000	0.0014543056324749	4110	344	236539	445781
Tetr_caes	VBVO01000032.1	100001	200000	0.0022644846555983	1998	301164	132994498	138695540
Tetr_impu	VBVO01000032.1	100001	200000	0.0020121523754435	1997	19397	9639926	8164252
Tetr_immi	VBVO01000032.1	100001	200000	0.0008754267705506	1418	90	102807	136953
Tetr_caes	VBVO01000033.1	1	100000	0.0030521678887288	4792	889896	291561943	360059009
Tetr_impu	VBVO01000033.1	1	100000	0.0029509885689054	4646	66165	22421300	20280212
Tetr_immi	VBVO01000033.1	1	100000	0.0015967893433524	3831	374	234220	340820
Tetr_caes	VBVO01000033.1	100001	200000	0.0021022451970706	2688	304912	145041121	220475807
Tetr_impu	VBVO01000033.1	100001	200000	0.0026876252324047	2684	28275	10520440	13432328
Tetr_immi	VBVO01000033.1	100001	200000	0.00112560012864	2258	147	130597	191963
Tetr_caes	VBVO01000034.1	1	100000	0.0043018095656447	6421	1461767	339802815	533331186
Tetr_impu	VBVO01000034.1	1	100000	0.0030147093250666	6273	68187	22618101	34599430
Tetr_immi	VBVO01000034.1	1	100000	0.0036265929440634	4696	934	257542	512978
Tetr_caes	VBVO01000034.1	100001	200000	0.0029647330987262	2979	327206	110366090	294721309
Tetr_impu	VBVO01000034.1	100001	200000	0.0027347457600526	2836	20045	7329749	19216120
Tetr_immi	VBVO01000034.1	100001	200000	0.003174412312872	1694	264	83165	274315
Tetr_caes	VBVO01000035.1	1	100000	0.0015506542122837	6224	420245	271011420	575334324
Tetr_impu	VBVO01000035.1	1	100000	0.0020781309604651	6217	36870	17741904	37720160
Tetr_immi	VBVO01000035.1	1	100000	0.0015348384342729	4498	320	208491	538389
Tetr_caes	VBVO01000035.1	100001	200000	0.0049164376126907	2104	466211	94826994	191277030
Tetr_impu	VBVO01000035.1	100001	200000	0.0039752694083183	1959	26394	6639550	12109194
Tetr_immi	VBVO01000035.1	100001	200000	0.0036273097242233	1240	287	79122	173358
Tetr_caes	VBVO01000036.1	1	100000	0.0039842333797199	5001	947720	237867592	442173389
Tetr_impu	VBVO01000036.1	1	100000	0.0025462115479582	4993	38397	15080051	29483860
Tetr_immi	VBVO01000036.1	1	100000	0.0044297215053349	2689	920	207688	392432
Tetr_caes	VBVO01000036.1	100001	200000	0.0037585157907869	3449	657213	174859715	294138754
Tetr_impu	VBVO01000036.1	100001	200000	0.0032554381213256	3448	40131	12327373	18406666
Tetr_immi	VBVO01000036.1	100001	200000	0.0027176351446627	2556	424	156018	257862
Tetr_caes	VBVO01000037.1	1	100000	0.0037080460077579	5385	827849	223257478	509000207
Tetr_impu	VBVO01000037.1	1	100000	0.002569973609228	5243	45372	17654656	30331079
Tetr_immi	VBVO01000037.1	1	100000	0.0032961129857463	3421	632	191741	454459
Tetr_caes	VBVO01000037.1	100001	200000	0.0026953575572039	2437	475837	176539472	154846225
Tetr_impu	VBVO01000037.1	100001	200000	0.0025761001721984	2433	29968	11633088	10083019
Tetr_immi	VBVO01000037.1	100001	200000	0.0022445263202473	2003	318	141678	150762
Tetr_caes	VBVO01000038.1	1	100000	0.0030610030005424	6048	644496	210550594	630899834
Tetr_impu	VBVO01000038.1	1	100000	0.0026688787683882	6188	44727	16758723	38382545
Tetr_immi	VBVO01000038.1	1	100000	0.0031633879818121	4199	471	148891	593669
Tetr_caes	VBVO01000038.1	100001	200000	0.0019478504641347	1678	284922	146275089	82037010
Tetr_impu	VBVO01000038.1	100001	200000	0.0017310563035067	1671	16869	9744917	5216652
Tetr_immi	VBVO01000038.1	100001	200000	0.0025183286642427	1528	338	134216	67264
Tetr_caes	VBVO01000039.1	1	100000	0.0018532228904103	3548	463538	250125337	232743194
Tetr_impu	VBVO01000039.1	1	100000	0.0023688907334006	3551	41651	17582491	14060470
Tetr_immi	VBVO01000039.1	1	100000	0.0023065540952215	2986	477	206802	219318
Tetr_caes	VBVO01000039.1	100001	200000	0.0020449087684702	2504	390581	191001675	149494749
Tetr_impu	VBVO01000039.1	100001	200000	0.0023127929731061	2494	29813	12890475	9422669
Tetr_immi	VBVO01000039.1	100001	200000	0.0012913015882279	2347	177	137071	163409
Tetr_caes	VBVO01000040.1	1	100000	0.0049686320350867	3677	898683	180871313	338576107
Tetr_impu	VBVO01000040.1	1	100000	0.0035914023934337	3820	47337	13180645	20859375
Tetr_immi	VBVO01000040.1	1	100000	0.0016195732503105	2540	206	127194	331206
Tetr_caes	VBVO01000040.1	100001	200000	0.0029660425750521	1548	328252	110670023	99828565
Tetr_impu	VBVO01000040.1	100001	200000	0.0015315465154212	1431	11225	7329193	6465035
Tetr_immi	VBVO01000040.1	100001	200000	0.0017775850856275	1144	164	92260	93500
Tetr_caes	VBVO01000041.1	1	100000	0.0031235901919537	5525	799345	255905849	495389176
Tetr_impu	VBVO01000041.1	1	100000	0.0021605863178107	5377	39503	18283463	30949812
Tetr_immi	VBVO01000041.1	1	100000	0.0022412956134642	3956	434	193638	469362
Tetr_caes	VBVO01000041.1	100001	200000	0.0033244811671702	2553	424612	127722787	219436706
Tetr_impu	VBVO01000041.1	100001	200000	0.0029641317130768	2552	25076	8459813	14289970
Tetr_immi	VBVO01000041.1	100001	200000	0.003038198526991	1726	323	106313	200047
Tetr_caes	VBVO01000042.1	1	100000	0.0023709782760134	6553	622817	262683554	628807882
Tetr_impu	VBVO01000042.1	1	100000	0.0020402192156175	6555	36288	17786324	40634192
Tetr_immi	VBVO01000042.1	1	100000	0.0019066215484016	4220	373	195634	591086
Tetr_caes	VBVO01000042.1	100001	200000	0.0023559362315545	2129	243671	103428521	186075028
Tetr_impu	VBVO01000042.1	100001	200000	0.0012551001014124	1843	9047	7208190	11763329
Tetr_immi	VBVO01000042.1	100001	200000	0.0004112913176402	1556	30	72941	182539
Tetr_caes	VBVO01000043.1	1	100000	0.0030677533586509	8694	1159650	378012788	804206026
Tetr_impu	VBVO01000043.1	1	100000	0.0022817786135069	8689	65704	28795081	48677153
Tetr_immi	VBVO01000043.1	1	100000	0.0038819042439767	5941	1085	279502	763778
Tetr_caes	VBVO01000043.1	100001	200000	0.0022168741878936	1588	153465	69225850	146711978
Tetr_impu	VBVO01000043.1	100001	200000	0.0010919123404426	1588	5599	5127701	9022967
Tetr_immi	VBVO01000043.1	100001	200000	0.0012290177560723	867	76	61838	128722
Tetr_caes	VBVO01000044.1	1	100000	0.0023826017058013	6780	507327	212929840	727514756
Tetr_impu	VBVO01000044.1	1	100000	0.0015545605945077	6915	22231	14300504	47327972
Tetr_immi	VBVO01000044.1	1	100000	0.0008855053837497	4442	144	162619	667301
Tetr_caes	VBVO01000044.1	100001	200000	0.0030116341767764	2979	548939	182272802	222814597
Tetr_impu	VBVO01000044.1	100001	200000	0.0029421522311149	2975	34356	11677166	14868703
Tetr_immi	VBVO01000044.1	100001	200000	0.0030504031457282	2527	384	125885	231595
Tetr_caes	VBVO01000045.1	1	100000	0.0018626143968173	4707	391835	210368287	429694280
Tetr_impu	VBVO01000045.1	1	100000	0.0018954235287594	4705	28133	14842593	27101484
Tetr_immi	VBVO01000045.1	1	100000	0.001150058984984	3261	194	168687	396153
Tetr_caes	VBVO01000045.1	100001	200000	0.0011765019722765	2142	97511	82882139	208389163
Tetr_impu	VBVO01000045.1	100001	200000	0.0020697055860195	1999	13258	6405742	12681620
Tetr_immi	VBVO01000045.1	100001	200000	0.0012356096678922	1144	82	66364	190676
Tetr_caes	VBVO01000046.1	1	100000	0.0025990959545882	5359	535154	205900055	523230067
Tetr_impu	VBVO01000046.1	1	100000	0.0008233418809342	5351	12771	15511175	32269607
Tetr_immi	VBVO01000046.1	1	100000	0.0031180917551376	3678	457	146564	496876
Tetr_caes	VBVO01000046.1	100001	200000	0.0025118300013022	1732	254680	101392212	134126880
Tetr_impu	VBVO01000046.1	100001	200000	0.0017896412900434	1723	12775	7138302	8295550
Tetr_immi	VBVO01000046.1	100001	200000	0.0014898221622808	1574	95	63766	144074
Tetr_caes	VBVO01000047.1	1	100000	0.003178820987934	6978	1447952	455499698	512821003
Tetr_impu	VBVO01000047.1	1	100000	0.0027748589477036	6951	83089	29943504	33511727
Tetr_immi	VBVO01000047.1	1	100000	0.00290581385012	5448	1046	359968	494552
Tetr_caes	VBVO01000047.1	100001	200000	0.0041685441024631	1486	273370	65579251	136488515
Tetr_impu	VBVO01000047.1	100001	200000	0.0031271862529913	1480	14581	4662658	8579088
Tetr_immi	VBVO01000047.1	100001	200000	0.0022553588070829	573	121	53650	124670
Tetr_caes	VBVO01000048.1	1	100000	0.0031629863341899	4279	524037	165677921	416184778
Tetr_impu	VBVO01000048.1	1	100000	0.0037413967414464	3855	42221	11284823	26845346
