pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Lasi_para	scaffold100_size947221_arrow_np1212	300001	400000	0.0004560240780713	1422	495	1085469	3635499
Lasi_fuli	scaffold100_size947221_arrow_np1212	300001	400000	0.0004672897196261	715	1	2140	37242956
Lasi_nige	scaffold100_size947221_arrow_np1212	300001	400000	0.0014672244311935	2856	96145	65528489	131552647
Lasi_mixt	scaffold100_size947221_arrow_np1212	300001	400000	0.0010889292196007	420	36	33060	509580
Lasi_plat	scaffold100_size947221_arrow_np1212	300001	400000	0.0010820530952926	2856	69422	64157665	96578015
Lasi_mixt	scaffold100_size947221_arrow_np1212	400001	500000	NA	0	0	0	345230
Lasi_nige	scaffold100_size947221_arrow_np1212	400001	500000	0.0010375743533574	1817	53953	51999165	73384737
Lasi_fuli	scaffold100_size947221_arrow_np1212	400001	500000	0.0	285	0	995	23694502
Lasi_para	scaffold100_size947221_arrow_np1212	400001	500000	0.0010435656447882	714	324	310474	2693027
Lasi_flav	scaffold100_size947221_arrow_np1212	400001	500000	0.0004376367614879	283	1	2285	126735282
Lasi_emar	scaffold100_size947221_arrow_np1212	400001	500000	0.0026667430685829	1558	55102	20662658	96751882
Lasi_brun	scaffold100_size947221_arrow_np1212	400001	500000	0.0010970927043335	424	4	3646	17172455
Lasi_plat	scaffold100_size947221_arrow_np1212	400001	500000	0.0009302641653873	1816	34278	36847598	65413162
Lasi_plat	scaffold100_size947221_arrow_np1212	500001	600000	0.0003386490603582	4044	43806	129355150	115181450
Lasi_emar	scaffold100_size947221_arrow_np1212	500001	600000	0.0029817393566563	1143	26281	8813983	271959917
Lasi_flav	scaffold100_size947221_arrow_np1212	500001	600000	0.0040171696659248	2409	225256	56073310	246994785
Lasi_para	scaffold100_size947221_arrow_np1212	500001	600000	0.0011990804472566	3101	3877	3233311	3948974
Lasi_fuli	scaffold100_size947221_arrow_np1212	500001	600000	0.0003267663430666	562	774	2368665	54294480
Lasi_nige	scaffold100_size947221_arrow_np1212	500001	600000	0.001548133868737	3636	172446	111389592	188441478
Lasi_mixt	scaffold100_size947221_arrow_np1212	500001	600000	0.0015835312747426	698	24	15156	810394
Lasi_brun	scaffold100_size947221_arrow_np1212	500001	600000	0.004009927899013	2118	8978	2238943	38834342
Lasi_mixt	scaffold100_size947221_arrow_np1212	600001	700000	0.0032216730734028	428	88	27315	505635
Lasi_nige	scaffold100_size947221_arrow_np1212	600001	700000	0.000859587000775	2805	107658	125243867	68317963
Lasi_fuli	scaffold100_size947221_arrow_np1212	600001	700000	0.0003636620384469	287	855	2351084	34228921
Lasi_para	scaffold100_size947221_arrow_np1212	600001	700000	0.0012791128699638	1661	1960	1532312	3104353
Lasi_flav	scaffold100_size947221_arrow_np1212	600001	700000	0.0114956467279849	703	89868	7817568	187833987
Lasi_emar	scaffold100_size947221_arrow_np1212	600001	700000	0.0112385858112854	835	240	21355	181237745
Lasi_brun	scaffold100_size947221_arrow_np1212	600001	700000	9.531105964798934e-05	430	131	1374447	25141218
Lasi_plat	scaffold100_size947221_arrow_np1212	600001	700000	0.002014791855046	1820	22340	11087994	146777406
Lasi_mixt	scaffold100_size947221_arrow_np1212	700001	800000	0.0075639599555061	571	136	17980	248590
Lasi_nige	scaffold100_size947221_arrow_np1212	700001	800000	0.0003788470316715	1403	16072	42423455	54391963
Lasi_fuli	scaffold100_size947221_arrow_np1212	700001	800000	0.0	276	0	1773762	16522761
Lasi_para	scaffold100_size947221_arrow_np1212	700001	800000	0.0022681613444761	858	1978	872072	1447087
Lasi_flav	scaffold100_size947221_arrow_np1212	700001	800000	0.0018923545452735	568	9507	5023900	92836753
Lasi_emar	scaffold100_size947221_arrow_np1212	700001	800000	0.0252707581227436	571	112	4432	90657428
Lasi_brun	scaffold100_size947221_arrow_np1212	700001	800000	0.0025252525252525	555	5	1980	13260579
Lasi_plat	scaffold100_size947221_arrow_np1212	700001	800000	0.0001565450069079	1260	4299	27461751	51499089
Lasi_plat	scaffold100_size947221_arrow_np1212	800001	900000	0.0005923024075827	1142	9218	15562996	56644244
Lasi_brun	scaffold100_size947221_arrow_np1212	800001	900000	0.0011344942991661	429	280	246806	11881393
Lasi_emar	scaffold100_size947221_arrow_np1212	800001	900000	0.0	715	0	16297240	66610220
Lasi_flav	scaffold100_size947221_arrow_np1212	800001	900000	0.0051515983497076	429	5554	1078112	88412421
Lasi_fuli	scaffold100_size947221_arrow_np1212	800001	900000	0.0	143	0	858	16730745
Lasi_nige	scaffold100_size947221_arrow_np1212	800001	900000	0.0002989605639132	1140	15190	50809377	37725321
Lasi_mixt	scaffold100_size947221_arrow_np1212	800001	900000	0.0080834718798371	286	141	17443	226327
Lasi_para	scaffold100_size947221_arrow_np1212	800001	900000	0.0	572	0	804441	1316358
Lasi_nige	scaffold100_size947221_arrow_np1212	900001	1000000	0.0007443089925743	567	15408	20701080	18770352
Lasi_plat	scaffold100_size947221_arrow_np1212	900001	1000000	0.0133946526459025	567	108871	8127945	24064215
Lasi_brun	scaffold100_size947221_arrow_np1212	900001	1000000	4.9917991870498464e-05	424	133	2664370	2742746
Lasi_emar	scaffold100_size947221_arrow_np1212	900001	1000000	0.0053022941303496	424	92716	17486016	19476624
Lasi_flav	scaffold100_size947221_arrow_np1212	900001	1000000	0.0032809484398986	429	38656	11781959	28115613
Lasi_para	scaffold100_size947221_arrow_np1212	900001	1000000	0.0155799726645478	430	7569	485816	459700
Lasi_fuli	scaffold100_size947221_arrow_np1212	900001	1000000	0.0079812206572769	286	17	2130	7457322
Lasi_mixt	scaffold100_size947221_arrow_np1212	900001	1000000	0.0	286	0	27313	81367
Lasi_flav	scaffold101_size676541_arrow_np1212	1	100000	0.0040986658996852	722	141264	34465849	93806240
Lasi_fuli	scaffold101_size676541_arrow_np1212	1	100000	0.0008673026886383	518	1	1153	23981246
Lasi_para	scaffold101_size676541_arrow_np1212	1	100000	0.0022604478532068	707	2145	948927	2090940
Lasi_emar	scaffold101_size676541_arrow_np1212	1	100000	0.0025926327984762	567	48554	18727681	100108499
Lasi_brun	scaffold101_size676541_arrow_np1212	1	100000	0.0015603817186435	429	2470	1582946	15801121
Lasi_plat	scaffold101_size676541_arrow_np1212	1	100000	0.0020810235078157	1275	43662	20981022	82517898
Lasi_nige	scaffold101_size676541_arrow_np1212	1	100000	0.0015617067803434	1838	99933	63989605	62912429
Lasi_mixt	scaffold101_size676541_arrow_np1212	1	100000	0.0041822086583022	702	74	17694	331716
Lasi_mixt	scaffold101_size676541_arrow_np1212	100001	200000	0.011832672095775	691	850	71835	623185
Lasi_nige	scaffold101_size676541_arrow_np1212	100001	200000	0.0023008789688218	3080	262832	114231128	138192820
Lasi_fuli	scaffold101_size676541_arrow_np1212	100001	200000	0.0008605981562582	970	2229	2590059	45113919
Lasi_para	scaffold101_size676541_arrow_np1212	100001	200000	0.0016548738172422	2253	3018	1823704	4222970
Lasi_flav	scaffold101_size676541_arrow_np1212	100001	200000	0.0020579335744653	1806	114132	55459516	199689642
Lasi_emar	scaffold101_size676541_arrow_np1212	100001	200000	0.0002241963637982	2110	7989	35633941	200746019
Lasi_plat	scaffold101_size676541_arrow_np1212	100001	200000	0.0034917368862933	2839	187323	53647513	152224727
Lasi_brun	scaffold101_size676541_arrow_np1212	100001	200000	0.0007527401377405	984	2760	3666604	30912470
Lasi_fuli	scaffold101_size676541_arrow_np1212	200001	300000	0.0	427	0	1641352	35042981
Lasi_plat	scaffold101_size676541_arrow_np1212	200001	300000	0.0038441493216318	2670	92339	24020659	134294981
Lasi_mixt	scaffold101_size676541_arrow_np1212	200001	300000	0.0	558	0	6340	528130
Lasi_nige	scaffold101_size676541_arrow_np1212	200001	300000	0.0011102324188095	2801	87085	78438531	115675347
Lasi_para	scaffold101_size676541_arrow_np1212	200001	300000	0.0043711399435055	1982	6391	1462090	3187799
Lasi_flav	scaffold101_size676541_arrow_np1212	200001	300000	0.0073297658808187	819	1793	244619	195964944
Lasi_emar	scaffold101_size676541_arrow_np1212	200001	300000	0.0002350542599482	1982	7392	31448058	150328002
Lasi_brun	scaffold101_size676541_arrow_np1212	200001	300000	0.0044286637393051	819	8711	1966959	24624330
Lasi_plat	scaffold101_size676541_arrow_np1212	300001	400000	0.0030384805719626	1829	108106	35578967	91501273
Lasi_fuli	scaffold101_size676541_arrow_np1212	300001	400000	0.0004781015999569	830	213	445512	29001066
Lasi_para	scaffold101_size676541_arrow_np1212	300001	400000	0.0015924256868012	572	735	461560	3270914
Lasi_flav	scaffold101_size676541_arrow_np1212	300001	400000	0.0024951916678787	597	15337	6146622	151351136
Lasi_emar	scaffold101_size676541_arrow_np1212	300001	400000	0.0001252358410861	1374	4862	38822752	107089208
Lasi_brun	scaffold101_size676541_arrow_np1212	300001	400000	0.0006638988629563	599	71	106944	21237930
Lasi_nige	scaffold101_size676541_arrow_np1212	300001	400000	0.0016374964579474	1856	89987	54954012	100861536
Lasi_mixt	scaffold101_size676541_arrow_np1212	300001	400000	0.002226200312127	285	97	43572	385448
Lasi_plat	scaffold101_size676541_arrow_np1212	400001	500000	0.0006653544398547	287	5688	8548827	15651573
Lasi_para	scaffold101_size676541_arrow_np1212	400001	500000	0.0	285	0	174808	535982
Lasi_brun	scaffold101_size676541_arrow_np1212	400001	500000	0.0	143	0	1162051	2902739
Lasi_mixt	scaffold101_size676541_arrow_np1212	400001	500000	NA	0	0	0	81700
Lasi_nige	scaffold101_size676541_arrow_np1212	400001	500000	0.0004014171066945	430	5965	14859855	14812725
Lasi_fuli	scaffold101_size676541_arrow_np1212	400001	500000	NA	0	0	0	5607630
Lasi_emar	scaffold101_size676541_arrow_np1212	400001	500000	0.0003334312866252	287	3362	10083037	17703563
Lasi_flav	scaffold101_size676541_arrow_np1212	400001	500000	0.0	143	0	143	29992787
Lasi_fuli	scaffold101_size676541_arrow_np1212	500001	600000	0.0023386342376052	858	10	4276	51807617
Lasi_para	scaffold101_size676541_arrow_np1212	500001	600000	4.333207812712655e-05	1980	71	1638509	4928860
Lasi_flav	scaffold101_size676541_arrow_np1212	500001	600000	0.0007345632872079	717	11153	15183171	261937552
Lasi_emar	scaffold101_size676541_arrow_np1212	500001	600000	0.0006787062329524	3422	65143	95981143	160754117
Lasi_brun	scaffold101_size676541_arrow_np1212	500001	600000	0.0066869971335814	985	6791	1015553	36541216
Lasi_plat	scaffold101_size676541_arrow_np1212	500001	600000	0.0013870350735088	3148	88971	64144737	159455703
Lasi_mixt	scaffold101_size676541_arrow_np1212	500001	600000	0.011806375442739	284	20	1694	753176
Lasi_nige	scaffold101_size676541_arrow_np1212	500001	600000	0.000532017069629	3687	73968	139033133	135127705
Lasi_plat	scaffold101_size676541_arrow_np1212	600001	700000	0.0011143784376264	832	6824	6123593	48805687
Lasi_brun	scaffold101_size676541_arrow_np1212	600001	700000	6.98734839144478e-05	270	93	1330977	7895151
Lasi_emar	scaffold101_size676541_arrow_np1212	600001	700000	0.0044183968727409	975	113990	25798950	37270170
Lasi_flav	scaffold101_size676541_arrow_np1212	600001	700000	0.0	137	0	822	68076154
Lasi_para	scaffold101_size676541_arrow_np1212	600001	700000	0.0001312234658433	413	17	129550	1483778
Lasi_fuli	scaffold101_size676541_arrow_np1212	600001	700000	0.0	279	0	279	12727737
Lasi_nige	scaffold101_size676541_arrow_np1212	600001	700000	0.0005801861183048	970	22512	38801342	28548514
Lasi_mixt	scaffold101_size676541_arrow_np1212	600001	700000	0.0178995944623129	268	128	7151	178289
Lasi_flav	scaffold102_size480729_arrow_np1212	1	100000	0.0042037595935437	1104	59796	14224410	139785798
Lasi_mixt	scaffold102_size480729_arrow_np1212	1	100000	0.0012748430962343	544	39	30592	388928
Lasi_nige	scaffold102_size480729_arrow_np1212	1	100000	0.0020988164257353	1923	133465	63590602	88774646
Lasi_fuli	scaffold102_size480729_arrow_np1212	1	100000	0.000119134330744	699	237	1989351	26805177
Lasi_para	scaffold102_size480729_arrow_np1212	1	100000	0.0011431837667905	1250	1248	1091688	2558136
Lasi_emar	scaffold102_size480729_arrow_np1212	1	100000	0.0018274006270485	1542	62202	34038513	108642447
Lasi_brun	scaffold102_size480729_arrow_np1212	1	100000	3.93549410325241e-07	707	1	2540977	18331247
Lasi_plat	scaffold102_size480729_arrow_np1212	1	100000	0.0034668068369509	2065	136789	39456770	84809470
Lasi_nige	scaffold102_size480729_arrow_np1212	100001	200000	0.0008825960268842	3534	128603	145709924	117962002
Lasi_mixt	scaffold102_size480729_arrow_np1212	100001	200000	0.0056750572082379	858	682	120175	605815
Lasi_plat	scaffold102_size480729_arrow_np1212	100001	200000	0.0009339568439193	3531	101170	108324063	106721817
Lasi_brun	scaffold102_size480729_arrow_np1212	100001	200000	3.957015880216659e-05	1958	239	6039905	30080008
Lasi_emar	scaffold102_size480729_arrow_np1212	100001	200000	0.000333967366164	3100	26312	78786141	168126879
Lasi_flav	scaffold102_size480729_arrow_np1212	100001	200000	0.0043440767594762	2399	177925	40958070	225560501
Lasi_para	scaffold102_size480729_arrow_np1212	100001	200000	0.0002957422589294	2986	874	2955276	3360837
Lasi_fuli	scaffold102_size480729_arrow_np1212	100001	200000	0.0001490529831676	1558	1096	7353090	42476571
Lasi_brun	scaffold102_size480729_arrow_np1212	200001	300000	0.0004048974313989	1280	997	2462352	34007322
Lasi_nige	scaffold102_size480729_arrow_np1212	200001	300000	0.0011986295122296	3564	117610	98120394	168104754
Lasi_fuli	scaffold102_size480729_arrow_np1212	200001	300000	0.0001764690631332	1277	422	2391354	47920824
Lasi_para	scaffold102_size480729_arrow_np1212	200001	300000	0.0008286293090179	2002	996	1201985	5175289
Lasi_flav	scaffold102_size480729_arrow_np1212	200001	300000	0.0090820792555405	1700	311366	34283559	234815799
Lasi_emar	scaffold102_size480729_arrow_np1212	200001	300000	0.0004813398022841	3411	24560	51024245	198279715
Lasi_mixt	scaffold102_size480729_arrow_np1212	200001	300000	0.0011434569891465	964	61	53347	679673
Lasi_plat	scaffold102_size480729_arrow_np1212	200001	300000	0.0011022137076306	3573	66642	60461959	156666281
Lasi_flav	scaffold102_size480729_arrow_np1212	300001	400000	0.000232282407814	1112	2655	11430052	194195896
Lasi_nige	scaffold102_size480729_arrow_np1212	300001	400000	0.0003067884975749	2800	31929	104074958	99354730
Lasi_fuli	scaffold102_size480729_arrow_np1212	300001	400000	0.0002723089072243	844	60	220338	38224530
Lasi_para	scaffold102_size480729_arrow_np1212	300001	400000	2.883556232230085e-05	1274	25	866985	4006059
Lasi_emar	scaffold102_size480729_arrow_np1212	300001	400000	0.0002953733019285	2109	20222	68462518	122037242
Lasi_brun	scaffold102_size480729_arrow_np1212	300001	400000	0.000374854863886	1103	1170	3121208	24746236
Lasi_plat	scaffold102_size480729_arrow_np1212	300001	400000	0.0006540757760289	2665	45655	69800781	96112659
Lasi_mixt	scaffold102_size480729_arrow_np1212	300001	400000	0.0032303985983355	410	59	18264	541856
Lasi_mixt	scaffold102_size480729_arrow_np1212	400001	500000	0.0	284	0	2286	288984
Lasi_nige	scaffold102_size480729_arrow_np1212	400001	500000	0.0012945905124583	1390	68203	52683068	53103130
Lasi_fuli	scaffold102_size480729_arrow_np1212	400001	500000	0.0	284	0	989	19990864
Lasi_para	scaffold102_size480729_arrow_np1212	400001	500000	0.0003342044791703	978	322	963482	1570567
Lasi_flav	scaffold102_size480729_arrow_np1212	400001	500000	0.0	411	0	2385	106925898
Lasi_emar	scaffold102_size480729_arrow_np1212	400001	500000	0.0001422807557683	1384	2398	16854001	82208459
Lasi_brun	scaffold102_size480729_arrow_np1212	400001	500000	0.004856236958348	427	896	184505	14306944
Lasi_plat	scaffold102_size480729_arrow_np1212	400001	500000	0.0002447558272622	1247	5524	22569432	63707808
Lasi_plat	scaffold103_size527251_arrow_np1212	1	100000	0.0010816926175514	557	15403	14239720	17108240
Lasi_brun	scaffold103_size527251_arrow_np1212	1	100000	NA	0	0	0	5265321
Lasi_emar	scaffold103_size527251_arrow_np1212	1	100000	3.1040168813162845e-05	412	219	7055374	28937966
Lasi_flav	scaffold103_size527251_arrow_np1212	1	100000	NA	0	0	0	38851307
Lasi_para	scaffold103_size527251_arrow_np1212	1	100000	9.50015907243098e-05	556	43	452624	468097
Lasi_fuli	scaffold103_size527251_arrow_np1212	1	100000	NA	0	0	0	7263837
Lasi_nige	scaffold103_size527251_arrow_np1212	1	100000	1.6132801491752596e-05	557	346	21446988	16989354
Lasi_mixt	scaffold103_size527251_arrow_np1212	1	100000	NA	0	0	0	105830
Lasi_plat	scaffold103_size527251_arrow_np1212	100001	200000	0.001815199585234	3567	212247	116927638	91927442
Lasi_brun	scaffold103_size527251_arrow_np1212	100001	200000	1.2518795580586964e-05	2297	18	1437838	33642245
Lasi_emar	scaffold103_size527251_arrow_np1212	100001	200000	0.0005528656235409	3711	72522	131174732	108630088
Lasi_flav	scaffold103_size527251_arrow_np1212	100001	200000	0.0049644697683419	1783	86346	17392794	241453167
Lasi_para	scaffold103_size527251_arrow_np1212	100001	200000	0.0001493486589663	3419	611	4091098	2043185
Lasi_fuli	scaffold103_size527251_arrow_np1212	100001	200000	0.0001669062744471	1625	326	1953192	46441959
Lasi_nige	scaffold103_size527251_arrow_np1212	100001	200000	0.0004066332442372	3568	65984	162269074	93812192
Lasi_mixt	scaffold103_size527251_arrow_np1212	100001	200000	0.0098191956049362	1005	479	48782	656308
Lasi_mixt	scaffold103_size527251_arrow_np1212	200001	300000	0.0031643439035885	828	47	14853	685867
Lasi_nige	scaffold103_size527251_arrow_np1212	200001	300000	0.0006319822479403	3681	93015	147179767	107314361
Lasi_fuli	scaffold103_size527251_arrow_np1212	200001	300000	0.0	920	0	230150	47865058
Lasi_para	scaffold103_size527251_arrow_np1212	200001	300000	0.0044581271918403	2530	12875	2887984	3208280
Lasi_flav	scaffold103_size527251_arrow_np1212	200001	300000	0.0013240736707076	1212	8176	6174883	251066805
Lasi_emar	scaffold103_size527251_arrow_np1212	200001	300000	0.0002207006095121	2701	16458	74571611	163746949
Lasi_brun	scaffold103_size527251_arrow_np1212	200001	300000	0.000403197068339	1982	1205	2988613	31874051
Lasi_plat	scaffold103_size527251_arrow_np1212	200001	300000	0.0011105849199505	3679	103033	92773635	114787005
Lasi_mixt	scaffold103_size527251_arrow_np1212	300001	400000	0.0056766868791123	407	264	46506	399614
Lasi_nige	scaffold103_size527251_arrow_np1212	300001	400000	0.0005192950769533	2348	40464	77921016	84105072
Lasi_fuli	scaffold103_size527251_arrow_np1212	300001	400000	0.0002078288769001	412	676	3252676	27367592
Lasi_para	scaffold103_size527251_arrow_np1212	300001	400000	0.0006543401906057	833	533	814561	3066683
Lasi_flav	scaffold103_size527251_arrow_np1212	300001	400000	0.0030622211895399	557	27808	9080990	154694358
Lasi_emar	scaffold103_size527251_arrow_np1212	300001	400000	0.0108721961163326	842	160943	14803173	136924587
Lasi_brun	scaffold103_size527251_arrow_np1212	300001	400000	0.00502937481152	572	6721	1336349	20859295
Lasi_plat	scaffold103_size527251_arrow_np1212	300001	400000	0.0013497693171511	2348	68987	51110215	81035225
Lasi_fuli	scaffold103_size527251_arrow_np1212	400001	500000	0.0049636744531011	2065	54176	10914495	47326611
Lasi_para	scaffold103_size527251_arrow_np1212	400001	500000	0.0029323044108261	2797	8463	2886126	4496172
Lasi_flav	scaffold103_size527251_arrow_np1212	400001	500000	0.0042048171798282	2084	147444	35065496	276442470
Lasi_emar	scaffold103_size527251_arrow_np1212	400001	500000	0.0018320573159613	4344	189165	103252774	185340146
Lasi_brun	scaffold103_size527251_arrow_np1212	400001	500000	2.6540946394272744e-05	1782	38	1431750	40785348
Lasi_plat	scaffold103_size527251_arrow_np1212	400001	500000	0.0003887794288599	3935	18125	46620265	204726215
Lasi_mixt	scaffold103_size527251_arrow_np1212	400001	500000	0.0050246925284632	1385	583	116027	732513
Lasi_nige	scaffold103_size527251_arrow_np1212	400001	500000	0.0010620441150414	3657	140010	131830682	176350114
Lasi_plat	scaffold103_size527251_arrow_np1212	500001	600000	0.0003950787597368	288	4699	11893831	4314809
Lasi_emar	scaffold103_size527251_arrow_np1212	500001	600000	0.0010146960650192	288	12067	11892231	6718329
Lasi_para	scaffold103_size527251_arrow_np1212	500001	600000	0.0	143	0	236379	239685
Lasi_fuli	scaffold103_size527251_arrow_np1212	500001	600000	NA	0	0	0	3755808
Lasi_nige	scaffold103_size527251_arrow_np1212	500001	600000	0.0004456753723813	288	6601	14811229	5062499
Lasi_mixt	scaffold103_size527251_arrow_np1212	500001	600000	NA	0	0	0	54720
Lasi_brun	scaffold103_size527251_arrow_np1212	500001	600000	0.0	143	0	143	2722321
Lasi_flav	scaffold103_size527251_arrow_np1212	500001	600000	NA	0	0	0	20088288
Lasi_brun	scaffold104_size992565_arrow_np1212	1	100000	0.0041766552585297	266	4840	1158822	17822802
Lasi_mixt	scaffold104_size992565_arrow_np1212	1	100000	0.0010971829826919	407	40	36457	345063
Lasi_nige	scaffold104_size992565_arrow_np1212	1	100000	0.0043229294417323	1998	215740	49905973	88658075
Lasi_fuli	scaffold104_size992565_arrow_np1212	1	100000	0.0005757720707187	435	2470	4289892	21896436
Lasi_para	scaffold104_size992565_arrow_np1212	1	100000	0.0014019669386901	1396	871	621270	2697954
Lasi_flav	scaffold104_size992565_arrow_np1212	1	100000	0.0045320643553138	429	120	26478	140033530
Lasi_emar	scaffold104_size992565_arrow_np1212	1	100000	0.0034131649150636	1859	97774	28646140	101110820
Lasi_plat	scaffold104_size992565_arrow_np1212	1	100000	0.0021784160856344	2001	95815	43983792	69026448
Lasi_mixt	scaffold104_size992565_arrow_np1212	100001	200000	0.0040313872291411	116	56	13891	487899
Lasi_brun	scaffold104_size992565_arrow_np1212	100001	200000	0.0	541	0	1314369	23651004
Lasi_emar	scaffold104_size992565_arrow_np1212	100001	200000	0.0030045506704638	2083	86002	28623914	142037506
Lasi_flav	scaffold104_size992565_arrow_np1212	100001	200000	0.0004446037558909	800	3277	7370608	176841783
Lasi_para	scaffold104_size992565_arrow_np1212	100001	200000	0.0021390960947784	640	312	145856	4219717
Lasi_fuli	scaffold104_size992565_arrow_np1212	100001	200000	NA	0	0	0	34441281
Lasi_nige	scaffold104_size992565_arrow_np1212	100001	200000	0.0019435079311984	2523	96386	49593829	132651017
Lasi_plat	scaffold104_size992565_arrow_np1212	100001	200000	0.002378091696741	2376	126918	53369683	95265797
Lasi_fuli	scaffold104_size992565_arrow_np1212	200001	300000	0.0018072289156626	280	3	1660	23537345
Lasi_nige	scaffold104_size992565_arrow_np1212	200001	300000	0.0029709632152081	1801	122314	41169813	83386017
Lasi_para	scaffold104_size992565_arrow_np1212	200001	300000	0.0001748557440111	1385	153	875007	2108658
Lasi_mixt	scaffold104_size992565_arrow_np1212	200001	300000	0.0	121	0	121	342829
Lasi_emar	scaffold104_size992565_arrow_np1212	200001	300000	0.0067306406198723	1390	163894	24350431	92288669
Lasi_brun	scaffold104_size992565_arrow_np1212	200001	300000	0.0	277	0	277	17062388
Lasi_plat	scaffold104_size992565_arrow_np1212	200001	300000	0.001975925392765	1804	60196	30464713	71120687
Lasi_flav	scaffold104_size992565_arrow_np1212	200001	300000	0.0344545740333228	268	548	15905	125884650
Lasi_emar	scaffold104_size992565_arrow_np1212	300001	400000	0.0040688938935372	2080	167611	41193259	102457001
Lasi_flav	scaffold104_size992565_arrow_np1212	300001	400000	0.0	143	0	143	155056330
Lasi_para	scaffold104_size992565_arrow_np1212	300001	400000	0.0017342478168579	1383	1527	880497	2794122
Lasi_fuli	scaffold104_size992565_arrow_np1212	300001	400000	0.0034965034965034	286	1	286	28989857
Lasi_nige	scaffold104_size992565_arrow_np1212	300001	400000	0.0029627132515017	2223	206988	69864338	83536000
Lasi_mixt	scaffold104_size992565_arrow_np1212	300001	400000	0.0	143	0	858	421512
Lasi_plat	scaffold104_size992565_arrow_np1212	300001	400000	0.0026820219075209	2222	145467	54237812	70872628
Lasi_brun	scaffold104_size992565_arrow_np1212	300001	400000	0.0	391	0	563327	20450692
Lasi_mixt	scaffold104_size992565_arrow_np1212	400001	500000	0.0234864300626304	285	405	17244	493856
Lasi_fuli	scaffold104_size992565_arrow_np1212	400001	500000	0.0	421	0	421	35079869
Lasi_plat	scaffold104_size992565_arrow_np1212	400001	500000	0.0033394878699177	2690	226254	67751107	83642093
Lasi_brun	scaffold104_size992565_arrow_np1212	400001	500000	0.0026064258569728	855	3395	1302550	24126020
Lasi_emar	scaffold104_size992565_arrow_np1212	400001	500000	0.0021970385106658	1863	103239	46990073	126837727
Lasi_flav	scaffold104_size992565_arrow_np1212	400001	500000	0.0103408309278805	566	99810	9652029	177978161
Lasi_para	scaffold104_size992565_arrow_np1212	400001	500000	0.0027067953565523	1858	4122	1522834	2923736
Lasi_nige	scaffold104_size992565_arrow_np1212	400001	500000	0.0012630155383983	2686	133128	105404879	80221261
